osc_0,osc_1,osc_2,osc_3,osc_4,osc_5,osc_6,osc_7
-0.32081850994902794,0.3658491286563259,1.7225638381997754,-0.6581554898402064,-0.9441037817703446,0.41007893495979,-0.18782492132691786,0.7966624733224847
-0.31907263273001085,0.36387575224813284,1.7214247515335401,-0.6637895439664643,-0.9401644326131997,0.4120743242173708,-0.1890413850654804,0.7989448386279463
-0.3154782848574733,0.35987201220153975,1.719263110629754,-0.6751439852567875,-0.9323835836202665,0.41610853651865565,-0.19155761118825332,0.8035714778247272
-0.3116786321434084,0.3557539828220324,1.7173358172855924,-0.686668508453625,-0.9248004794567111,0.4202303837810728,-0.1942416575806183,0.80832076599755
-0.30767343864268604,0.35152103436463245,1.715645436905655,-0.6983579452187194,-0.9174192124956848,0.42444140078228276,-0.1970959701990127,0.8131903667553342
-0.3034624684101761,0.3471725370843781,1.7141945348946308,-0.7102071272137911,-0.9102438751104058,0.42874312230001266,-0.20012299499989616,0.818177943707088
-0.2990454855007485,0.34270786123627994,1.712985676657186,-0.7222108861005827,-0.9032785596741144,0.4331370831120118,-0.20332517793979488,0.8232811604616863
-0.29442225396936195,0.33812637707535953,1.7120214275979206,-0.7343640535408258,-0.896527358559962,0.43762481799591857,-0.20670496497519064,0.8284976806280042
-0.28959253787093076,0.3334274548566496,1.7113043531215677,-0.7466614611962741,-0.8899943641411889,0.44220786172948223,-0.21026480206254305,0.8338251678150499
-0.2845561012602804,0.3286104648351662,1.7108370186327715,-0.759097940728648,-0.883683668790991,0.44688774909042994,-0.21400713515835612,0.8392612856317871
-0.27931270819232523,0.32367477726593097,1.710621989536154,-0.7716683237996569,-0.8775993648825642,0.4516660148564444,-0.21793441021913385,0.8448036976870466
-0.27386232247499365,0.3186221670222533,1.7106599955248214,-0.7843650155284321,-0.8717480464407013,0.45654457996258113,-0.2220498652818259,0.8504501794681651
-0.26822062378908385,0.31364175603080247,1.7108091623990962,-0.7969937775189617,-0.8663308237647493,0.46155659170756813,-0.2264176511919569,0.8562070383791198
-0.26239464499737686,0.30881136277479126,1.7110135292814466,-0.809479038788774,-0.8614316697418856,0.46672068181028425,-0.2310632420047476,0.8620746939181245
-0.2563651076040063,0.30388930332266306,1.7114599311396361,-0.8220635156458322,-0.8568020473014304,0.47200311160608965,-0.2359084623708929,0.8680384591056356
-0.2501218478551337,0.29874711832818535,1.712246801862527,-0.8348658931505604,-0.8523122728057775,0.47738429881387656,-0.24091582376943865,0.874089290828195
-0.24366596515976724,0.2933928295666577,1.71336805991813,-0.8478654222114579,-0.8479748739731008,0.4828658321333501,-0.24609337639398543,0.8802245883720694
-0.23699855892695965,0.28783445881335745,1.714817623774545,-0.8610413537369688,-0.8438023785214632,0.4884493002641266,-0.2514491704382671,0.8864417510234812
-0.23012072856567478,0.28208002784355646,1.7165894118997382,-0.8743729386355925,-0.8398073141689277,0.49413629190595554,-0.2569912560960175,0.892738178068786
-0.2230335734848765,0.2761375584325432,1.7186773427618096,-0.8878394278158119,-0.8360022086336016,0.4999283957585421,-0.2627276835608816,0.8991112687941616
-0.21573819309357312,0.27001507235561717,1.7210753348287255,-0.9014200721860766,-0.8323995896335701,0.5058272005215247,-0.26866650302659334,0.905558422485786
-0.20823568680077287,0.2637205913880447,1.7237773065685857,-0.9150941226548914,-0.8290119848869404,0.5118342948946308,-0.2748157646868421,0.9120770384300592
-0.20052715401552845,0.2572621373051087,1.726777176449401,-0.9288408301307227,-0.8258519221118199,0.5179512675775655,-0.28118351873531733,0.9186645159132034
-0.19261369414684815,0.2506477318821032,1.730068862939138,-0.9426394455220422,-0.8229319290262493,0.5241797072700116,-0.28777781536570846,0.9253182542213967
-0.1844964066036514,0.2438853968943111,1.7336462845059852,-0.9564692197373381,-0.820264533348336,0.5305212026716521,-0.2946067047717271,0.9320356526409501
-0.1761763907949021,0.23698315411700976,1.7375033596178202,-0.9703094036850823,-0.8178622627962095,0.5369773424822144,-0.30167823714708497,0.9388141104581305
-0.16765474612974174,0.22994902532548767,1.7416340067426983,-0.9841392482737521,-0.8157376450879328,0.5435497154013591,-0.30900046268544923,0.9456510269592044
-0.15893257201717859,0.22279103229502217,1.7460321443487636,-0.9979380044118191,-0.8139032079415909,0.5502399101287692,-0.31658143158050933,0.9525438014303944
-0.1500109678660433,0.2155171968008962,1.7506916909039827,-1.0116849230077662,-0.8123714790752912,0.5570495153641497,-0.3244291940259991,0.9594898331579227
-0.14089103308543294,0.20813554061840933,1.7556065648763663,-1.0253592549700763,-0.811154986207141,0.5639801198072281,-0.33255180021560804,0.9664865214281448
-0.13157386708440022,0.20065408552282782,1.76077068473397,-1.0389402512072266,-0.8102662570551811,0.571033312157665,-0.3409573003430255,0.9735312655272388
-0.122060569271909,0.19308085328944014,1.7661779689448487,-1.0524071626276832,-0.8097178193375631,0.5782106811151433,-0.349653744601941,0.9806214647414713
-0.11235223905692315,0.18542386569353475,1.7718223359770136,-1.0657392401399235,-0.8095222007723502,0.5855138153793904,-0.3586491831860439,0.9877545183571534
-0.10244997584845095,0.17769114451038903,1.7776977042984754,-1.0789157346524358,-0.8096919290775828,0.5929443036500892,-0.36795166628904585,0.9949278256604632
-0.09235487905554507,0.16989071151529145,1.7837979923772895,-1.0919158970736864,-0.8102395319714573,0.6005037346269448,-0.37756924410465853,1.0021387859377118
-0.08206804808716939,0.16203058848352492,1.7901171186815112,-1.104718978312158,-0.8111775371720142,0.6081936970095958,-0.38750996682657135,1.0093847984751214
-0.07159058235233218,0.15411879719037236,1.7966490016791514,-1.117304229276328,-0.8125184723973167,0.6160157794977916,-0.39778188464845154,1.016663262558959
-0.060923581259997306,0.1461633594111056,1.8033875598382654,-1.1296509008746791,-0.8142748653654941,0.6239715707912152,-0.40839304776405516,1.0239715774755354
-0.05006814421926187,0.13817229692102417,1.8103267116269084,-1.1417382440156831,-0.8164592437946316,0.6320626595895495,-0.4193515063670272,1.0313071425110287
-0.03902537063908973,0.1301536314954166,1.8174603755130025,-1.1535455096078118,-0.8190841354028144,0.6402906345924997,-0.4306653106510794,1.0386673569517058
-0.02779635992835594,0.1221153849095491,1.824782469964692,-1.1650519485595423,-0.8221620679081276,0.6486570844997264,-0.44234251080992326,1.0460496200838332
-0.016382211496246413,0.11406557893871572,1.832286913450032,-1.1762368117793631,-0.8257055690287007,0.6571635980109569,-0.4543911570372039,1.0534513311936777
-0.0047840247516806045,0.10601223535819382,1.8399676244369445,-1.1870793501757515,-0.8297271664825745,0.665811763825852,-0.46681929952669954,1.0608698895675506
0.006997100896377617,0.09796337594327187,1.8478185213935294,-1.197558814657168,-0.8342393879878562,0.6746031706442057,-0.4796349884720774,1.0683026944916296
0.018960066038831158,0.08992702246923279,1.855833522787842,-1.2076544561320957,-0.8392547612626755,0.6835394071655898,-0.49284627406700476,1.0757471452521372
0.03110377126676056,0.08191119671135949,1.8640065470878486,-1.2173455255090337,-0.8447858140250952,0.6926220620897094,-0.5064612065051932,1.083200641135429
0.04342711717111314,0.07392392044494045,1.872331512761649,-1.2266112736964319,-0.8508450739932005,0.701852724116403,-0.5204878359803322,1.0906605814277714
0.055929004342969435,0.06597321544524748,1.8808023382772543,-1.2354309516027617,-0.8574450688850543,0.7112329819451535,-0.5349342126861778,1.0981243654152983
0.06860833337323236,0.05806710348756905,1.889412942102675,-1.243783810136534,-0.8645983264188084,0.7207644242757993,-0.5498083868163528,1.1055893923842763
0.08146400485293803,0.05021360634719363,1.8981572427059668,-1.2516491002062147,-0.8723173743125479,0.7304486398080012,-0.5651184085645689,1.1130530616211054
0.09449491937307819,0.04242074579940969,1.9070291585551846,-1.25900607272027,-0.8806147402843356,0.7402872172413755,-0.580872328124582,1.1205127724119635
0.10769997752464455,0.03469654361948904,1.916022608118384,-1.265833978587183,-0.889502952052279,0.750281745275716,-0.5970781956900373,1.1279659240430728
0.12107807989871766,0.027049021582714605,1.925131509863487,-1.2721120687154197,-0.8989945373344632,0.760433812610728,-0.6137440614546241,1.1354099158007447
0.13462812708620042,0.019486201464380404,1.934349782258593,-1.2778195940134573,-0.9091020238489511,0.7707450079460276,-0.630877975612032,1.142842146971157
0.14834901967808456,0.012016105039763803,1.9436713437717579,-1.282935805389801,-0.9198379393138945,0.7812169199813201,-0.6484879883560168,1.1502600168406207
0.1622396582654062,0.0046467540841477195,1.953090112870992,-1.2874399537529113,-0.9312148114473784,0.791851137416355,-0.666582149880246,1.1576609246954472
0.1762989434392015,-0.002613829627179376,1.9626000080243955,-1.2913112900112544,-0.9432451679674436,0.802649248950793,-0.6851685103783867,1.1650422698218144
0.19052577579041774,-0.009757624318940117,1.9721949476998901,-1.2945290650733188,-0.9559415365922197,0.8136128432842948,-0.7042551200441727,1.1724014515059444
0.20491905591004667,-0.016776608215851585,1.9818688503655757,-1.2970725298475871,-0.9693164450397918,0.8247435091165656,-0.7238500290712935,1.1797358690341486
0.2194776843891244,-0.02366275954261976,1.991615634489463,-1.2989209352425257,-0.9833824210282449,0.8360428351473992,-0.7439612876534385,1.187042921692738
0.23420056181859827,-0.030408056523961724,2.0014292185396076,-1.3000535321666062,-0.9981519922756865,0.8475124100763676,-0.7645969459843194,1.1943200087678907
0.2490865887895044,-0.03700447738461121,2.0113035209840646,-1.3004495715283282,-1.0136376865002017,0.8591538226032203,-0.7857650542576256,1.2015645295458732
0.2641346658928345,-0.0434440003492742,2.021232460290756,-1.3000883042361522,-1.0298520314198534,0.870968661427618,-0.8074736626670243,1.2087738833129968
0.27934369371962475,-0.04971860364265668,2.0312099549278706,-1.2989489811985555,-1.0468075547527933,0.8829585152492214,-0.8297308214062715,1.2159454693554395
0.2947125728608224,-0.05582026548948682,2.0412299233633746,-1.2970108533240265,-1.0645167842170622,0.8951249727678245,-0.8525445806690346,1.2230766869594678
0.31024020390737483,-0.06174096411447616,2.0512862840652346,-1.294253171521026,-1.0829922475307452,0.9074696226830881,-0.8759229906489807,1.2301649354113486
0.32592548745045136,-0.06747267774235288,2.0613729555015503,-1.290655186698042,-1.102246472411994,0.9199940536947171,-0.8998741015398659,1.237207613997393
0.3417673240809105,-0.07300738459782297,2.0714838561404214,-1.2861961497635577,-1.1222919865788716,0.932699854502328,-0.9244059635353574,1.244202122003868
0.35776461438974394,-0.07833706290559239,2.08161290444977,-1.2808553116260335,-1.143141317749441,0.9455886138056702,-0.9495266268291447,1.251145858716951
0.37391625896803227,-0.0834536908903949,2.0917540188976513,-1.2746119231939523,-1.1648069936418315,0.9586619203044489,-0.9752441416149393,1.2580362234228648
0.3902211584067228,-0.08834924677694755,2.101901117952165,-1.2674452353758026,-1.1873015419741062,0.9719213626982803,-1.0015665580864086,1.2648706154079203
0.4066782132968072,-0.0930157087899508,2.1120481200813224,-1.2593344990800504,-1.2106374904643724,0.985368529687003,-1.0285019264373085,1.2716464339584732
0.42328632422932166,-0.09744505515413282,2.1221889437530894,-1.2502589652151785,-1.2348273668307375,0.9990050099701886,-1.0560582968613064,1.278361078360657
0.4400443917952579,-0.10162926409421069,2.1323175074355216,-1.2401978846896644,-1.259883698791242,1.0128323922475424,-1.0842437195520471,1.2850119479006938
0.4569513165855632,-0.1055603138348904,2.142427729596763,-1.2291305084119908,-1.2858190140640158,1.0268522652188583,-1.113066244703309,1.2915964418649395
0.47400599919127373,-0.10923018260090012,2.1525135287046915,-1.2170360872906016,-1.312645840367166,1.0410662175837082,-1.1425339225087816,1.2981119595396162
0.49120734020347,-0.11263084861695138,2.162568823227451,-1.203893872234002,-1.3403767054187998,1.0554758380417972,-1.1726548031620876,1.3045559002109908
0.5085542402130105,-0.11575429010776128,2.1725875316330523,-1.189683114150697,-1.369024136936936,1.070082715292875,-1.2034369368570053,1.3109256631653299
0.5260455998109315,-0.11859248529804689,2.1825635723895065,-1.1743830639491082,-1.3986006626396819,1.0848884380366464,-1.2348883737872018,1.3172186476888559
0.5435385371705959,-0.12121187155249014,2.192395493433441,-1.1584191080877186,-1.4286377362871416,1.0998081358059686,-1.266640022373866,1.3234182441429265
0.560890089742605,-0.12369856063460527,2.2020056327935578,-1.1426009140295457,-1.4586038119534406,1.114815552984716,-1.2981202319754859,1.3295639153237726
0.5784303698889826,-0.1259076084355104,2.211645732431089,-1.1265261935326258,-1.4895289126903855,1.1302251173640698,-1.3298623659610431,1.3357755331872223
0.5964757443614577,-0.12768508231895126,2.2215238119652536,-1.1094243234938905,-1.5224660170576332,1.1462948132716644,-1.3625687540187004,1.3421014795426345
0.6149909199579806,-0.12904761595011194,2.231589307805981,-1.0913238513414663,-1.5573258945952073,1.163026131603484,-1.3961645102343212,1.348507185005543
0.633934062349395,-0.13001512669175153,2.241787038804599,-1.0722707287362978,-1.5939976450211724,1.1804161226767196,-1.4305589980733169,1.354956946943675
0.653263337206722,-0.1306075319066291,2.25206182381239,-1.0523109073393058,-1.6323703680535262,1.198461836808562,-1.4656615810011209,1.3614150627248023
0.672936910200761,-0.1308447489574982,2.262358481680593,-1.0314903388114125,-1.6723331634103333,1.2171603243162021,-1.5013816224831666,1.3678458297167406
0.6929129470023998,-0.13074669520712345,2.2726218312605795,-1.0098549748135592,-1.7137751308095917,1.2365086355168309,-1.537628485984932,1.3742135452871729
0.7131496132826154,-0.13033328801826394,2.282796691403588,-0.9874507670066729,-1.756585369969299,1.256503820727728,-1.5743115349718284,1.3804825068040039
0.7336050747122513,-0.12962444475367318,2.292827880960857,-0.9643236670516849,-1.8006529806075644,1.2771429302660398,-1.6113401329092891,1.3866170116349608
0.7542374969621957,-0.12864008277610472,2.302660218783803,-0.9405196266095261,-1.8458670624424078,1.2984230144488684,-1.6486236432627699,1.3925813571477708
0.7750050457033364,-0.1274001194483343,2.3122385237236642,-0.9160845973411282,-1.892116715191805,1.320341123593538,-1.6860714294977264,1.3983398407102499
0.795865886606606,-0.12592447213310987,2.3215076146317237,-0.8910645309074205,-1.939291038573776,1.3428943080172395,-1.723592855079592,1.403856759690214
0.816778185342848,-0.12423305819319053,2.3304123103592644,-0.8655053789693334,-1.987279132306452,1.366079618037075,-1.761097283473756,1.4090964114554794
0.8377001075829504,-0.12234579499133535,2.3388974297574805,-0.8394530931878016,-2.0359700961077865,1.3898941039703239,-1.798494078145707,1.4140230933736841
0.8585898189978902,-0.12028259989030343,2.3469077916778325,-0.8129536252237487,-2.0852530296957994,1.414334816134133,-1.83569260256089,1.4186011028126888
0.8794054852585109,-0.11806339025285939,2.3543882149716033,-0.7860529267381163,-2.1350170327885998,1.4393988048457818,-1.872602220184716,1.4227947371403094
0.9001052720356562,-0.11570808344175121,2.361283518489943,-0.7587969493918308,-2.185151205104141,1.4650831204224168,-1.9091322944826628,1.426568293724273
0.9206473450003028,-0.11323659681974352,2.3675385210842226,-0.7312316448458158,-2.2355446463604656,1.4913848131811402,-1.9451921889201529,1.4298860699323512
0.9409898698232944,-0.1106688477495954,2.37309804160577,-0.7034029647610115,-2.286086456275638,1.5183009334393205,-1.9806912669625865,1.4327123631323158
0.961091012175519,-0.10802475359406594,2.3779068989057794,-0.6753568607983415,-2.3366657345676556,1.5458285315140596,-2.0155388920754636,1.4350114706919825
0.980908937727909,-0.10532423171590866,2.3819099118356224,-0.6471392846187446,-2.3871715809545613,1.5739646577225486,-2.0496444277241954,1.4367476899791676
1.0004018121513525,-0.10258719947788819,2.3850518992466263,-0.618796187883143,-2.4374930951544194,1.602706362382067,-2.0829172373742155,1.437885318361598
1.019527801116693,-0.09983357424276917,2.387277679989941,-0.5903735222524727,-2.4875193768852277,1.6320506958096725,-2.1152666844910017,1.4383886532070012
1.0382450702948631,-0.09708327337329403,2.388532072916938,-0.5619172393876659,-2.5371395258650065,1.661994708322645,-2.1466021325399542,1.4382219918832817
1.0565117853567951,-0.0943562142322274,2.3887598968789447,-0.5334732909496487,-2.5862426418117757,1.6925354502382195,-2.1768329449865176,1.4373496317581225
1.0742861119732883,-0.09167231418233945,2.3879059707272,-0.5050876285993544,-2.6347178244436,1.7236699718734982,-2.2058684852961363,1.435735870199295
1.0915262158153194,-0.08905149058637818,2.3859151133129863,-0.47680620399771223,-2.6824541734785434,1.7553953235458053,-2.233618116934255,1.4333450045746599
1.108190262553732,-0.08651366080710265,2.382732143487587,-0.4486749688056582,-2.7293407886345378,1.7877085555722427,-2.2599912033663294,1.4301413322518997
1.1242364178594588,-0.08407874220727196,2.3783018801023736,-0.42073987468411733,-2.7752667696296696,1.820606718269957,-2.284897108057782,1.4260891505988749
