osc_0,osc_1,osc_2,osc_3,osc_4,osc_5,osc_6,osc_7,osc_8,osc_9
-1.218045110105237,2.5904895490758584,-0.5120585178683523,-0.7658323753614305,-1.1346036503521617,-1.2571289959960374,-0.7814485835532459,-1.0293274546281594,0.5019707534147599,-0.45914281408032664
-1.2195771136857214,2.581839654985707,-0.5087494117771207,-0.7646533773949749,-1.1346085345733226,-1.2555427192427082,-0.7791906191822129,-1.0295799998179866,0.5072940925741509,-0.46235917134005433
-1.2225304905577161,2.5641533129725502,-0.5021872233468061,-0.7622656444230991,-1.1345178107474485,-1.2522816150386973,-0.7746765070869799,-1.0299914866906956,0.5178833012411399,-0.46871303577646906
-1.2252634897739423,2.545712859997318,-0.4957371259645349,-0.7598213935805731,-1.1342289252322502,-1.2488473843236036,-0.770168739969801,-1.0302184717480678,0.5283553601148849,-0.4749098889737624
-1.2277778771788928,2.526556289467141,-0.4893992067177333,-0.7573265372820881,-1.1337475237219063,-1.2452479768644942,-0.7656727411994968,-1.0302663653868116,0.5387058482159146,-0.48095110878585423
-1.2300754186171048,2.5067215947891075,-0.48317355269378304,-0.7547869879425573,-1.1330792519106403,-1.2414913424285245,-0.7611939341451102,-1.0301405780036355,0.5489303445647575,-0.4868380730667532
-1.2321578799331157,2.4862467693703483,-0.4770602509800659,-0.7522086579767162,-1.1322297554926308,-1.2375854307829393,-0.7567377421754617,-1.0298465199954254,0.5590244281819645,-0.49257215967037915
-1.2340270269714182,2.465169806617906,-0.471059388664008,-0.7495974597992561,-1.1312046801620124,-1.2335381916947608,-0.7523095886593723,-1.0293896017588011,0.5689836780880864,-0.49815474645065194
-1.2356846255765053,2.4435286999389128,-0.4651710528330133,-0.7469593058250901,-1.130009671613097,-1.2293575749311447,-0.7479148969658844,-1.0287752336905154,0.5788036733037183,-0.5035872112615802
-1.2371324415929141,2.421361442740455,-0.4593953305744858,-0.7443001084690426,-1.1286503755399746,-1.2250515302592913,-0.7435590904638634,-1.0280088261873654,0.5884799928493667,-0.5088709319571283
-1.238372240865182,2.398706028429576,-0.4537323089758516,-0.7416257801458048,-1.1271324376368241,-1.2206280074463116,-0.7392475925221742,-1.0270957896460597,0.5980082157455602,-0.5140072863912604
-1.2394057892377575,2.3756004504134953,-0.4481820751244481,-0.7389422332701123,-1.1254615035979132,-1.216094956259406,-0.7349858265097264,-1.0260415344633955,0.607383921012894,-0.5189976524178519
-1.240234852555222,2.352082702099212,-0.4427447161077236,-0.7362553802568783,-1.1236432191173762,-1.2114603264657298,-0.7307792157954296,-1.0248514710361256,0.616602687671941,-0.5238434078909115
-1.2409904826128582,2.329830103257269,-0.43772977348639497,-0.7338759308942233,-1.1219013912597386,-1.2069893974469892,-0.7269005867987399,-1.023758392294738,0.6258180983719663,-0.5286294462899743
