osc_0,osc_1,osc_2,osc_3,osc_4,osc_5,osc_6,osc_7
0.18197926825642696,1.758045721615975,1.8961198360733622,-0.8462810879123595,-1.005022624766827,-0.9167919039491323,-0.9070682018688991,1.4526341004724497
0.17300526163315233,1.7506471816912228,1.918091231769381,-0.8455697349817104,-1.0039270287080182,-0.9214577393621859,-0.9145437971294252,1.4573697330084512
0.15508681232363486,1.7353797789590786,1.9626348382483672,-0.8440868810626778,-1.0016604907330695,-0.9307149652300506,-0.9294774068445748,1.4664534222600834
0.13722872292643018,1.719184690209996,2.008375873688961,-0.8424849674217416,-0.999244754411377,-0.9398228175930168,-0.9443748777261881,1.474753238247839
0.11943345751803669,1.70208783494048,2.0553059356665626,-0.8407664668455439,-0.996682806478999,-0.9487803292741681,-0.9592342553308076,1.4822517377253597
0.1017034801750416,1.6841151326470793,2.1034166217565264,-0.838933852120638,-0.9939776336719053,-0.9575865330965883,-0.9740535852149741,1.4889314774463314
0.08404125497407655,1.665292502826432,2.1526995295342077,-0.8369895960337548,-0.9911322227259323,-0.9662404618834053,-0.9888309129352297,1.4947750141645066
0.06650172790996223,1.6456548216087885,2.2029191172054263,-0.8349357488087517,-0.9881490572431151,-0.9746986417870307,-1.0034838917576485,1.4998067807932447
0.0494315170480597,1.6252870888324278,2.2526163968961344,-0.8327809558237753,-0.9850375732457284,-0.9826880554501649,-1.0174879864754425,1.5042746761392944
0.032742834098042906,1.604204383620722,2.3022593708946104,-0.8305485428411252,-0.9818238236341426,-0.9902972655103426,-1.0309922744511077,1.5080704257442346
0.01598453151365753,1.5823665423832622,2.3538167563362355,-0.8282490114439156,-0.9785206903250465,-0.9979000324573661,-1.0446990868389998,1.5108160987531427
-0.0008979131162600851,1.5598041231709825,2.407454161655598,-0.8258701734766838,-0.9751162650730727,-1.0055356719003594,-1.0586956188264107,1.5124724654870914
-0.017872634319804348,1.536562560600796,2.4629566686120263,-0.8233976378916985,-0.9715961817785335,-1.0131724735493286,-1.0729360845933689,1.5130708908407176
-0.03490776662511408,1.5126872892897492,2.520109358964895,-0.8208170136412729,-0.9679460743417412,-1.0207787271143243,-1.0873746983198964,1.5126427397085696
-0.05197144456041691,1.4882237438547552,2.5786973144735104,-0.8181139096776757,-0.9641515766630082,-1.0283227223054414,-1.1019656741860187,1.5112193769852844
-0.06903180265389608,1.4632173589128161,2.6385056168971577,-0.8152739349532645,-0.9601983226428246,-1.035772748832775,-1.1166632263717655,1.5088321675654992
-0.0860569754336904,1.437713569080934,2.6993193479952104,-0.8122826984203968,-0.9560719461815026,-1.0430970964063313,-1.131421569057163,1.5055124763437622
-0.1030150974279831,1.4117578089760663,2.76092358952702,-0.8091258090312525,-0.9517580811793103,-1.0502640547361164,-1.14619491642223,1.501291668214666
-0.1198743031649574,1.3853955132152596,2.8231034232518937,-0.8057888757381892,-0.9472423615366932,-1.0572419135322697,-1.160937482646999,1.4962011080728477
-0.13660272717270772,1.358672116415427,2.885643930929116,-0.8022575074935201,-0.9425104211539637,-1.0639989625047974,-1.175603481911494,1.4902721608128555
-0.1531685039795061,1.331633053193526,2.9483301943180606,-0.7985173132495138,-0.9375478939314341,-1.0705034913637501,-1.1901471283957354,1.4835361913293266
-0.16953976811353577,1.3043237581666034,3.010947295178079,-0.7945539019585723,-0.9323404137695057,-1.0767237898192672,-1.2045226362797576,1.476024564516898
-0.18568465410289114,1.276789665951572,3.0732803152684562,-0.7903528825729644,-0.9268736145685352,-1.082628147581266,-1.2186842197435848,1.4677686452700733
-0.20157129647575545,1.249076211165434,3.135114336348521,-0.78589986404487,-0.9211331302289238,-1.088184854359886,-1.2325860929672374,1.4587997984835344
-0.2171678297603563,1.2212288284252804,3.1962344401776477,-0.7811804553267354,-0.9151045946509395,-1.0933621998651777,-1.2461824701307453,1.4491493890518736
-0.23244238848478815,1.1932929523479352,3.2564257085151205,-0.7761802653708294,-0.9087736417348946,-1.0981284738071029,-1.2594275654141354,1.4388487818696394
-0.2473631071772786,1.1653140175504006,3.315473223120269,-0.7708849031294207,-0.9021259053812347,-1.1024519658958898,-1.272275592997428,1.4279293418314687
-0.2618981203660109,1.1373374586497231,3.3731620657524886,-0.7652799775548669,-0.8951470194903166,-1.1063009658414558,-1.284680767060653,1.4164224338319986
-0.27601556257907944,1.1094087102628603,3.42927731817102,-0.7593510975993922,-0.8878226179624971,-1.1096437633538514,-1.2965973017838348,1.404359422765733
-0.2896835683447563,1.0815732070067696,3.483604062135237,-0.7530838722153987,-0.880138334698044,-1.112448648143216,-1.3079794113469976,1.391771673527309
-0.30287027219118023,1.0538763834984977,3.5359273794044688,-0.7464639103551551,-0.8720798035973587,-1.114683909919556,-1.3187813099301782,1.3786905510113634
-0.3155438086464457,1.0263636743549576,3.586032351738,-0.7394768209709746,-0.8636326585607979,-1.1163178383929662,-1.3289572117133912,1.3651474201124891
-0.32767231223882476,0.9990805141930625,3.6337040608952265,-0.7321082130151257,-0.8547825334886738,-1.1173187232734083,-1.3384613308766558,1.3511736457252788
-0.3392239174965006,0.9720723376299478,3.6787275886354776,-0.7243436954399218,-0.8455150622814323,-1.1176548542709774,-1.347247881600011,1.3368005927442805
-0.35016675894752325,0.9453845792825266,3.720888016718038,-0.716168877197676,-0.8358158788393855,-1.1172945210957685,-1.3552710780634802,1.322059626064176
-0.36046897112012033,0.9190626737677565,3.759970426902237,-0.7075693672407013,-0.8256706170628458,-1.1162060134577878,-1.362485134447089,1.3069821105794688
-0.3700986885425195,0.893152055702684,3.7957599009474485,-0.6985307745213554,-0.8150649108522146,-1.1143576210671302,-1.368844264930863,1.291599411184885
-0.37902404574290394,0.8676981597041777,3.828041520612935,-0.6890387079918181,-0.803984394107804,-1.1117176336338463,-1.3743026836948196,1.2759428927749283
-0.3872131772493681,0.8427464203892843,3.8566003676580696,-0.679078776604447,-0.7924147007299265,-1.1082543408679424,-1.3788146049189902,1.2600439202441915
-0.3946342175900508,0.81834227237505,3.8812215238422043,-0.6686365893115997,-0.7803414646190721,-1.1039360324795133,-1.3823342427834033,1.2439338584874005
-0.40125530129322406,0.7945311502782992,3.901690070924624,-0.6576977550655894,-0.7677503196755087,-1.0987309981786098,-1.3848158114680875,1.22764407239897
-0.40704456288707114,0.7713584887161229,3.917791090664613,-0.6462478828185958,-0.7546268997995043,-1.0926075276752378,-1.3862135251530598,1.2112059268736264
-0.4119701368996864,0.748869722305523,3.929309664821634,-0.634272581523021,-0.7409568388915933,-1.085533910679537,-1.3864815980183491,1.1946507868059175
-0.41600015785925315,0.7271102856633682,3.9360308751549944,-0.6217574601311782,-0.7267257708520436,-1.0774784369015133,-1.3855742442439867,1.1780100170904806
-0.41910276029395455,0.7061256134067051,3.9377398034238897,-0.6086881275952916,-0.7119193295811233,-1.0684093960511731,-1.383445678009998,1.1613149826219082
