osc_0,osc_1,osc_2,osc_3,osc_4,osc_5,osc_6,osc_7,osc_8,osc_9
0.5128621652985998,0.5164659835497076,0.49111412844699,0.5173058173379985,0.5240569637317005,0.5085067880264305,0.5125028056631731,0.5043104719351543,0.5348822440497614,0.5176104081287214
0.5128991720849907,0.516514335178897,0.49104399411064037,0.5173316462909305,0.5240390869605704,0.5086111287276651,0.5125158875063818,0.5042749475866248,0.5347765472937915,0.5176110304275561
0.5129363048731239,0.516579062775202,0.490874406413111,0.5173744647337664,0.5240571485579437,0.5087085671247049,0.5125247246925646,0.504195136859309,0.5347415222338725,0.5176264379045836
0.5129735977635885,0.5166605111012412,0.4906035268453013,0.5174346093519411,0.52411175393976,0.5087990700271217,0.5125292563834982,0.5040701986116058,0.5347783501034709,0.5176569020406863
0.5130079537481791,0.5167393717476987,0.49033666409794563,0.5174939984941229,0.5241653567080728,0.5088831625693402,0.5125328351965219,0.5039450023207603,0.5348253750798282,0.5176880562055342
0.513031977021905,0.5167641831097303,0.49035708609453943,0.5175038736234594,0.5241172026198004,0.5089641932860101,0.5125448069326577,0.5039412005828137,0.5347124835842099,0.5176807693129781
0.5130484103195165,0.51674239760926,0.4906292716188254,0.5174701918038593,0.5239802040003738,0.5090455755656365,0.5125646557764707,0.5040452430005615,0.5344527796170784,0.5176390468566439
0.5130645825679458,0.5167153563144122,0.4909302700224605,0.5174312062575126,0.5238338728834613,0.5091278659122622,0.5125855729114281,0.5041627814530436,0.5341733248837688,0.5175929429618531
0.51308079405743,0.5166850334183071,0.491249292501561,0.5173887764973184,0.5236820384096674,0.509210981146202,0.5126072101305112,0.5042891916400727,0.5338805173834338,0.5175439409836446
0.5130970364772836,0.5166515616434886,0.4915855403560321,0.5173430463179418,0.5235249697183697,0.5092948550669885,0.5126295314930029,0.5044240953131052,0.5335749719830751,0.5174921677988831
0.5131133015169542,0.5166150737125896,0.4919382148857787,0.5172941595139147,0.5233629359488123,0.5093794214740655,0.5126525010582306,0.5045671142235086,0.5332573035498278,0.5174377502845218
