osc_0,osc_1,osc_2,osc_3,osc_4,osc_5,osc_6,osc_7,osc_8,osc_9
-0.2889406874430289,0.6903758729468912,-1.149752332851256,-1.7263280363751576,1.8499805466833052,1.3423083482019038,1.3256428825935584,-1.5176697081480839,-1.5009517022310348,0.7759928838408481
-0.28665909190361827,0.6925930320521356,-1.1536083682092302,-1.7244115780706615,1.8460749941277665,1.3389283294392484,1.3269997723628801,-1.5154291351678673,-1.5033683610305548,0.7795384736178912
-0.2821098502390651,0.6969095392744151,-1.1612541090932307,-1.7204696153702237,1.8380714581222257,1.3320354228969045,1.3298975775427158,-1.5108728030248209,-1.5080859933180868,0.7865364404270547
-0.27758755393967327,0.7009891305866711,-1.1687659232499856,-1.7163141559617845,1.829688953066988,1.324880823981811,1.3331641059933896,-1.5061703842183416,-1.5125723510159172,0.7933454219747116
-0.2730902960788484,0.7048292181216498,-1.1761412765528014,-1.7119543907954782,1.8209392644407352,1.317472624016558,1.3368007016918315,-1.5013304501523272,-1.5168276261908975,0.799960298717628
-0.26861616973004043,0.7084272140120751,-1.1833776348749825,-1.7073995108214834,1.8118341777221492,1.309818914323646,1.3408087086149933,-1.4963615722308532,-1.520852010910012,0.8063759511125479
-0.2641632679666994,0.711780530390671,-1.1904724640898325,-1.7026587069899346,1.8023854783899118,1.301927786225665,1.345189470739827,-1.4912723218577284,-1.524645697240068,0.8125872596161487
-0.25972968386223094,0.714886579390206,-1.1974232300706564,-1.697741170250966,1.7926049519227494,1.2938073310452047,1.3499443320432625,-1.4860712704369394,-1.5282088772478275,0.8185891046851301
-0.25531471614557155,0.7177435405403276,-1.2042266879288026,-1.6926538257602708,1.7825023127393091,1.2854645133940412,1.355070354979837,-1.4807650731554656,-1.531540179435309,0.824377827989764
-0.25113209429077354,0.7204835209032145,-1.2107518973759355,-1.687004058820829,1.771722152836741,1.2767078480687033,1.3598089915330291,-1.475022825357275,-1.534360063881035,0.8302064936020592
-0.2473078406824314,0.7231751053232038,-1.2169161398618602,-1.6805750254256235,1.7600704562577452,1.267434130330214,1.363731662027745,-1.4686631434851272,-1.5365032627410624,0.8362121254751553
-0.24358243290250048,0.7256449332197379,-1.2228666974981706,-1.6738713024993412,1.7480137853399746,1.2578990644183108,1.3677731089032585,-1.4621139296704833,-1.5383066174530224,0.8420681553602316
-0.23978437014531284,0.7277863397502582,-1.2287049921870623,-1.667218730333886,1.7358558707146976,1.2482688468737901,1.3725324279862172,-1.4556502601791532,-1.539994538684164,0.8475674734226057
-0.2359147858414845,0.7296046188815852,-1.2344317913354188,-1.660616036405349,1.723601476419212,1.2385468611290307,1.3779910436663934,-1.4492702644470778,-1.541567773985797,0.8527147191367934
-0.23197481342169812,0.7311050645805173,-1.2400478623501214,-1.6540619481898666,1.7112553664910823,1.2287364906164555,1.3841303803335814,-1.4429720719102868,-1.5430270709090088,0.8575145319773103
-0.22796558631659192,0.7322929708138304,-1.24555397263806,-1.6475551931635746,1.698822304967873,1.2188411187683101,1.3909318623775424,-1.436753812004854,-1.5443731770051539,0.8619715514186721
-0.22388823795680413,0.7331736315483228,-1.2509508896061179,-1.6410944988025644,1.6863070558869708,1.2088641290170177,1.3983769141880709,-1.4306136141667203,-1.5456068398255418,0.8660904169353723
-0.2197439017730396,0.7337523407507929,-1.2562393806611734,-1.6346785925829277,1.673714383285807,1.1988089047949568,1.4064469601549612,-1.4245496078319597,-1.546728806921438,0.869875768001882
-0.21553371119593656,0.7340343923880832,-1.2614202132101189,-1.628306201980756,1.6610490512019904,1.188678829534462,1.4151234246679634,-1.4185599224365575,-1.5477398258440633,0.8733322440927838
-0.21125879965613326,0.7340250804269477,-1.2664941546598376,-1.6219760544721407,1.6483158236729523,1.1784772866678672,1.4243877321168719,-1.4126426874164544,-1.5486406441445943,0.8764644846825709
-0.20692030058429012,0.7337296988341624,-1.2714619724172045,-1.6156868775332622,1.6355194647360793,1.1682076596275515,1.43422130689147,-1.4067960322077688,-1.549432009374474,0.8792771292457369
-0.20251934741106759,0.7331535415765478,-1.2763244338891144,-1.6094373986402122,1.6226647384289805,1.1578733318459378,1.444605573381541,-1.401018086246486,-1.5501146690849676,0.8817748172567752
-0.1980570735671483,0.7323019026209243,-1.2810823064824532,-1.603226345269082,1.6097564087891314,1.147477686755316,1.4555219559768684,-1.3953069789685912,-1.550689370827163,0.8839621881901794
-0.1935346124831705,0.7311800759340681,-1.285736357604096,-1.597052444895919,1.5967992398538744,1.1370241077880205,1.4669518790672242,-1.389660839810114,-1.5511568621524585,0.8858438815205094
-0.1889530975897724,0.7297933554827551,-1.2902873546609337,-1.5909144249969032,1.5837979956608184,1.1265159783764744,1.478876767042392,-1.384077798207084,-1.5515178906121196,0.887424536722281
-0.18431366231759228,0.728147035233806,-1.2947360650598496,-1.5848110130481707,1.5707574402474833,1.115956681953012,1.4912780442921436,-1.378555983595442,-1.5517732037573229,0.8887087932699433
-0.17961744009733493,0.7262464091540188,-1.299083256207724,-1.5787409365257243,1.5576823376511673,1.1053496019499676,1.504137135206285,-1.373093525411262,-1.5519235491394223,0.8897012906380342
-0.17486556435966083,0.7240967712102142,-1.3033296955114466,-1.5727029229057887,1.544577451909479,1.0946981217997642,1.517435464174588,-1.367688553090618,-1.551969674309639,0.8904066683010692
-0.1700591685352082,0.7217034153691237,-1.3074761503778989,-1.5666956996643666,1.5314475470598943,1.0840056249346919,1.5311544555868029,-1.3623391960694065,-1.5519123268192825,0.8908295657335641
-0.16519938605459306,0.7190716355975679,-1.311523388213967,-1.5607179942775495,1.5182973871398442,1.0732754947871292,1.5452755338327462,-1.357043583783657,-1.5517522542195739,0.8909746224100124
-0.16028735034852026,0.7162067258623894,-1.3154721764265354,-1.5547685342216067,1.5051317361868488,1.0625111147894994,1.5597801233022124,-1.3517998456693991,-1.5514902040618228,0.8908464778049296
