epoch,W1[0],W1[1],W1[2],W1[3],W1[4],W1[5],W1[6],W1[7],W1[8],W1[9],W1[10],W1[11],W1[12],W1[13],W1[14],W1[15],W1[16],W1[17],W1[18],W1[19],W2[0],W2[1],W2[2],W2[3],W2[4],W2[5],W2[6],W2[7],W2[8],W2[9]
13,-0.3051397335445625,-0.26917714171231394,-2.7381492919557715,-0.007321040483058732,-0.33133348021901937,0.6105800668544344,1.3953657869482023,0.3320005799134567,-0.6715289076346748,-0.4240716333262574,0.9326010796398821,-1.5643837911812435,-2.31403117239754,-0.3437323058420055,0.3905749328376006,-0.8929785429199213,-0.9484046920499479,1.0558842444103302,-0.8057422056886874,0.7156437295161648,1.3092988822789877,-1.3900549557068236,0.6740650407626554,-1.0484484812676338,-2.7065803431899496,-0.9345157828650446,-1.4417253806113743,-0.31271163014001957,-1.763895933952846,-1.055084321628644
14,-0.30395589738662754,-0.26983164503165413,-2.738132838035799,-0.008336236958310457,-0.3340416953800655,0.6096644897546101,1.3939861288880726,0.33180065613877907,-0.6725868151799581,-0.4251071894829308,0.9337472780387054,-1.5650117638915113,-2.3140230816288048,-0.3447104628092887,0.38796263807448295,-0.8938664317501723,-0.9497412224067328,1.0556928201311218,-0.8067455787655011,0.7146420660568863,1.3117917675591901,-1.3895548713021986,0.67405993626135,-1.0468899892171553,-2.7046604175488635,-0.932871412436517,-1.4393626264251878,-0.3096423807990454,-1.763226851666333,-1.0529262965735138
15,-0.30274479539494425,-0.27049945687192917,-2.738116028927933,-0.00937187046968699,-0.33680834802180126,0.6087305990404464,1.392576921800492,0.33159823711553327,-0.673665670403498,-0.4261640170293431,0.934919300702379,-1.5656520887014271,-2.314014951101666,-0.3457077349944633,0.38529555798358006,-0.8947716698892878,-0.951105814505168,1.0554991350112417,-0.8077679136765656,0.7136203625752935,1.314341190124067,-1.3890452352056402,0.6740543306707447,-1.0453009667467905,-2.702707349371928,-0.9311941030125015,-1.4369521814011483,-0.3065073359780763,-1.762545676901659,-1.0507251245631681
16,-0.30150530937195413,-0.2711810848892483,-2.7380988507660358,-0.010428711974438438,-0.3396356717123054,0.6077777073678968,1.3911370121182929,0.3313932760312977,-0.6747662602346617,-0.4272429256787356,0.9361181818183802,-1.5663052197468248,-2.314006785189337,-0.3467248199106572,0.38257167047373153,-0.8956948920389521,-0.9524995414120181,1.0553031521974707,-0.8088098852832681,0.7125778785371085,1.3169494340921468,-1.3885257096126673,0.6740481874674413,-1.0436802987929683,-2.7007200692281947,-0.9294826259746864,-1.4344922594867882,-0.30330392668845785,-1.7618519996642048,-1.0484792124789948
17,-0.3002362573686285,-0.27187706393689653,-2.738081288935939,-0.011507573284955433,-0.34252601772113467,0.6068050911703142,1.3896651834041833,0.3311857262437116,-0.6758894132413755,-0.4283447683267212,0.9373450128174166,-1.56697163434794,-2.3139985889238783,-0.34776245044842696,0.37978885203094925,-0.896636765256653,-0.9539235331977267,1.0551048355421047,-0.8098722016117993,0.7115138354283982,1.319618911168661,-1.3879959404875812,0.6740414669361751,-1.042026813929416,-2.698697461331158,-0.9277356889480642,-1.4319809814354105,-0.3000294445854809,-1.761145391245618,-1.0461868859356098
18,-0.2989363891851921,-0.2725879578600895,-2.738063328026577,-0.012609309732977938,-0.3454818625481803,0.6058119883135465,1.3881601521289317,0.3309755415108021,-0.6770360023441118,-0.4294704438841917,0.9386009462485367,-1.5676518344304347,-2.3139903680819693,-0.34882139703177256,0.3769448717410725,-0.8975979909470475,-0.9553789806260278,1.0549041498641347,-0.8109556057706064,0.7104274144087563,1.322352169369278,-1.3874555566769236,0.6740341258362067,-1.0403392809728043,-2.6966383613857676,-0.9259519318017102,-1.4294163689011181,-0.2966810327346203,-1.7604254032914013,-1.0438463843349193
19,-0.29760438151094565,-0.2733143614220986,-2.7380449517776904,-0.013734823025846873,-0.34850581597364727,0.6047975955840282,1.3866205631328858,0.3307626762629232,-0.6782069477254928,-0.43062090031603406,0.9398871999443462,-1.5683463480365842,-2.313982129282521,-0.3499024699103113,0.3740373849662347,-0.8985793069820397,-0.9568671391030421,1.0547010612532826,-0.8120608779746926,0.7093177538124794,1.3251519024050868,-1.3869041689823185,0.6740261170270357,-1.0386164053817695,-2.6945415543819773,-0.9241299223843803,-1.4267963381330953,-0.29325567570753924,-1.759691566838497,-1.0414558556135223
20,-0.2962388326735613,-0.2740569023707773,-2.7380261430239083,-0.01488506430763109,-0.3516006296602954,0.6037610659990336,1.3850449847478636,0.3305470859230298,-0.6794032199485788,-0.4317971378996401,0.9412050614967714,-1.569055730930475,-2.3139738800979126,-0.35100652159341533,0.3710639266665629,-0.8995814899556673,-0.9583893329018156,1.0544955374234695,-0.8131888376784987,0.7081839464905615,1.328020959776413,-1.3863413691941526,0.6740173890477872,-1.0368568254423016,-2.6924057723477035,-0.9222681519815158,-1.4241186932469636,-0.28975018896386806,-1.7589433913273305,-1.0390133506720574
21,-0.29483825696633703,-0.27481624365474727,-2.7380068836350104,-0.016061037438210253,-0.3547692063387727,0.6027015059281299,1.3834319035555815,0.33032872728310264,-0.6806258432971521,-0.4330002127175216,0.9425558930643817,-1.569780568300552,-2.3139656291809336,-0.35213444943138367,0.3680219043620742,-0.9006053575793761,-0.9599469596781747,1.054287548123325,-0.8143403458177472,0.7070250369869636,1.3309623576245477,-1.3857667290886655,0.6740078856437451,-1.035059108234135,-2.6902296920784483,-0.9203650304811427,-1.4213811190518235,-0.2861612074743389,-1.7581803635945255,-1.0365168174772803
22,-0.29340107852010955,-0.2755930857985908,-2.7379871544521914,-0.01726380250342731,-0.35801460960576276,0.6016179720149472,1.3817797187581768,0.3301075589458164,-0.6818758993513424,-0.4342312403984519,0.9439411365325361,-1.5705214765621265,-2.3139573864098466,-0.353287198347627,0.36490859073457493,-0.9016517712224413,-0.9615414952933059,1.0540770656125271,-0.8155163071588017,0.7058400185436077,1.3339792903913017,-1.38517979939248,0.673997545232488,-1.033221745375114,-2.688011932866223,-0.9184188812376485,-1.4185811734131566,-0.28248517354133895,-1.7574019468547264,-1.0339640948308124
23,-0.2919256246849312,-0.2763881694462922,-2.737966935220166,-0.018494479569159575,-0.361340074362496,0.6005094678887395,1.3800867361361373,0.3298835418420275,-0.683154530811652,-0.4354914001213621,0.9453623190474466,-1.5712791052613817,-2.3139491630544016,-0.35446576372428124,0.36172111587585926,-0.9027216386010863,-0.9631744989574662,1.0538640652141396,-0.8167176727516778,0.7046278299300026,1.3370751433361674,-1.384580108720452,0.6739863003008804,-1.0313431485437186,-2.6857510542571172,-0.9164279356246946,-1.4157162791343312,-0.2787183237746694,-1.7566075796827367,-1.0313529058028845
24,-0.29041011888534224,-0.2772022780818011,-2.737946204514989,-0.019754252691487846,-0.3647490179175853,0.5993749406559561,1.3783511615692385,0.3296566398363937,-0.6844629455837529,-0.43678193889561323,0.946821058944481,-1.5720541390809544,-2.313940971966103,-0.355671194441504,0.3584564591970808,-0.9038159166181313,-0.9648476187075271,1.0536485259546953,-0.8179454424796785,0.7033873520954834,1.340253505959427,-1.3839671624950867,0.6739740767227731,-1.0294216447842646,-2.6834455538751425,-0.9143903272718202,-1.4127837153433511,-0.2748566751837007,-1.7557966750106548,-1.0286808508353653
25,-0.28885267291228656,-0.2780362409348642,-2.7379249396675127,-0.021044374193930227,-0.368245051772715,0.5982132771632865,1.3765710940970994,0.3294268204354536,-0.6858024211351688,-0.4381041761301006,0.9483190720894403,-1.572847299945176,-2.313932827796602,-0.35690459606777925,0.35511144102537806,-0.9049356143526431,-0.9665625972284256,1.053430431305614,-0.8192006676945247,0.702117404644889,1.3435181863762697,-1.3833404418587651,0.6739607929856187,-1.0274554716050648,-2.681093865360188,-0.9123040859838994,-1.4097806083771032,-0.2708960103527681,-1.7549686191590215,-1.0259454005263533
26,-0.287251278614655,-0.27889093607906323,-2.7379031166824714,-0.02236616922077415,-0.371831994101869,0.597023300025562,1.3747445184979608,0.32919405561484505,-0.6871743091329631,-0.4394595085017406,0.9498581786488737,-1.573659349220398,-2.313924747248748,-0.3581671341946456,0.3516827139283574,-0.9060817961958636,-0.9683212780247513,1.0532097700416505,-0.8204844539205643,0.700816742142356,1.3468732266812564,-1.3826994025938213,0.6739463593122706,-1.025442771887402,-2.678694356480541,-0.9101671313489214,-1.4067039221632105,-0.26683186167527007,-1.754122770926393,-1.023143888119164
27,-0.28560379895439253,-0.2797672937271602,-2.7378807101532816,-0.023721040572659224,-0.37551388292383137,0.5958037634146849,1.3728692973675993,0.3289583227850725,-0.6885800403685837,-0.44084941513100323,0.9514403103013648,-1.5744910900023195,-2.313916749365624,-0.35946003790411224,0.3481667538257174,-0.9072555851254384,-0.9701256119432788,1.0529865372345064,-0.8217979636048722,0.699484050253024,1.3503229193334563,-1.38204347407029,0.6739306766619602,-1.0233815886330455,-2.6762453274959133,-0.9079772660480385,-1.403550448110326,-0.26265949463445687,-1.7532584607684654,-1.0202735017323614
28,-0.2839079583914738,-0.2806662997261749,-2.737857693172774,-0.025110473826445313,-0.379294989952737,0.5945533486096892,1.370943162685348,0.3287196059184031,-0.690021129971773,-0.44227546306798754,0.9530675178956899,-1.5753433694776466,-2.313908855863829,-0.3607846033502989,0.3445598509711927,-0.9084581661043751,-0.9719776640397979,1.0527607354025252,-0.8231424188814263,0.6981179417391903,1.3538718245792285,-1.3813720582471616,0.6739136355917668,-1.0212698595908094,-2.673745009865986,-0.9057321688930853,-1.4003167945321173,-0.2583738901365107,-1.7523749901062122,-1.0173312763854336
29,-0.2821613325693505,-0.2815889992508659,-2.7378340372402428,-0.026536042735675707,-0.3831798350913678,0.5932706593134335,1.3689637068615412,0.32847789686314294,-0.6914991829095538,-0.4437393130867024,0.9547419795532042,-1.5762170813414724,-2.313901091518364,-0.3621421974281173,0.3408581009184054,-0.9096907895838554,-0.9738796207735156,1.0525323758405842,-0.8245191043065905,0.6967169523362423,1.3575247889105408,-1.3806845287605294,0.6738951149567386,-1.0191054118190837,-2.6711915654228724,-0.903429387631561,-1.3969993756493293,-0.25396972592574313,-1.7514716308128424,-1.0143140858978623
30,-0.2803613372783783,-0.2825365006891172,-2.7378097121654394,-0.0279994149001465,-0.3871732015052653,0.5919542167487188,1.3669283732710575,0.3282331968757807,-0.6930158997582652,-0.44524272577722557,0.9564660092000165,-1.5771131682440882,-2.3138934846078003,-0.3635342614905901,0.33705739562275044,-0.9109547750795751,-0.9758337974988669,1.0523014801579242,-0.8259293695092816,0.6952795365450763,1.3612869645301642,-1.3799802301414748,0.673874980423104,-1.0168859562623023,-2.668583086154579,-0.9010663315783631,-1.3935944002394587,-0.24944135714450602,-1.750547624942197,-1.0112186347690753
31,-0.27850521668511713,-0.2835099797057487,-2.7377846859704236,-0.029502357682628492,-0.39128015118080295,0.590602454556348,1.364834446291881,0.32798551840636175,-0.6945730827258414,-0.44678756791464946,0.9582420654984882,-1.5780326242311131,-2.31388606742995,-0.3649623150620253,0.33315341488009453,-0.9122515147791259,-0.9778426462068475,1.0520680820557629,-0.8273746316817286,0.6938040633923602,1.3651638297588033,-1.3792584772183565,0.6738530827646342,-1.0146090824461131,-2.665917594781658,-0.898640264158541,-1.3900978600363554,-0.2447827961441743,-1.7496021847770566,-1.0080414501847523
32,-0.27659003083039285,-0.28451068346194486,-2.7377589247905987,-0.03104674433691164,-0.3955060408249135,0.589213713530448,1.3626790408868825,0.3277348871780304,-0.6961726418872195,-0.4483758190694008,0.9600727611261283,-1.5789764971282765,-2.313878876900086,-0.3664279594759484,0.329141618364275,-0.9135824771223693,-0.9799087634448144,1.0518322293811462,-0.8288563778147814,0.6922888122287403,1.3691612102703443,-1.3785185547729375,0.6738292559070549,-1.012272253430053,-2.66319304635215,-0.896148295477519,-1.3865055180245107,-0.23998769171142212,-1.7486344932954179,-1.0047788743433002
33,-0.2746126424200666,-0.285539934955178,-2.7377323927767545,-0.032634560293118536,-0.3998565379054642,0.587786236243131,1.3604590917927784,0.3274813446080162,-0.6978166015769675,-0.4500095784046661,0.9619608723214957,-1.5799458908062367,-2.3138719552459324,-0.3679328813434441,0.32501723860211484,-0.9149492102769374,-0.9820348983136226,1.0515939864986026,-0.830376166554207,0.6907319686589677,1.3732853009762878,-1.37775971753817,0.6738033146793374,-1.0098728011995899,-2.6604073311322436,-0.8935873750764735,-1.3828128968274365,-0.23504930794987763,-1.7476437051769658,-1.0014270573576036
34,-0.27256970296143673,-0.28659913742837273,-2.7377050520006176,-0.03426790952249512,-0.40433763655592797,0.586318161632284,1.3581713424142625,0.32722495062448304,-0.6995071068587306,-0.4516910715820387,0.9639093485793332,-1.5809419672406384,-2.3138653508161857,-0.36947885572818295,0.3207752753205365,-0.9163533454058763,-0.9842239604021976,1.051353437026764,-0.831935629520035,0.689131620728195,1.3775426882944826,-1.3769811906483251,0.6737750522235616,-1.0074079227336912,-2.657558279133781,-0.8909542850831574,-1.379015267459499,-0.229960503156012,-1.746628948501723,-0.9979819510645856
35,-0.2704576383374633,-0.2876897787760834,-2.7376768623672505,-0.0359490208731843,-0.4089556729718544,0.5848075196542744,1.3558123335658787,0.32696578694161765,-0.701246429959392,-0.45342265766460965,0.9659213223283872,-1.5819659482571553,-2.313859119022334,-0.3710677488674353,0.31641049171969376,-0.9177965995927457,-0.9864790274699373,1.0511106869931346,-0.833536471888188,0.6874857555269058,1.3819403724246857,-1.3761821706805244,0.6737442370066837,-1.0048746770522923,-2.6546436666969986,-0.8882456340352765,-1.3751076387997427,-0.2247137091559023,-1.74558932732942,-0.9944393041725654
36,-0.26827263396355017,-0.288813435848374,-2.7376477815387474,-0.03768025422903689,-0.4137173398046564,0.5832522261391938,1.3533783922621285,0.3267039608640648,-0.703036976515077,-0.45520683586567706,0.9680001183622191,-1.583019116819313,-2.3138533234370438,-0.37270152023203934,0.3119174133740064,-0.919280778249664,-0.9888033526239861,1.050865868466473,-0.8351804719804913,0.6857922564249704,1.3864857891070157,-1.3753618274618178,0.6737106093677698,-1.0022699836334437,-2.6516612256403613,-0.8854578517380215,-1.371084748259291,-0.21930091173387908,-1.744523925392927,-0.9907946592986104
37,-0.2660106197411968,-0.28997177851833233,-2.737617764875056,-0.039464106293136895,-0.4186296989043101,0.5816500780318974,1.3508656208310272,0.3264396097011961,-0.7048812914240336,-0.45704625193876874,0.9701492627120311,-1.5841028176769427,-2.3138480370764767,-0.37438222366049073,0.3072903306456282,-0.9208077767839964,-0.9912003706581255,1.0506191437325727,-0.8368694795434539,0.684048901205388,1.3911868301500607,-1.3745193068592374,0.6736738775228885,-0.9995906226963926,-2.648608655601823,-0.8825871856237415,-1.3669410542566156,-0.2137136329943184,-1.7434318111937923,-0.9870433526006801
38,-0.26366725511411504,-0.2911665733348243,-2.7375867653995303,-0.04130321573379021,-0.4237001915695259,0.5799987492598145,1.3482698867220433,0.326172905881475,-0.7067820640352425,-0.45894370393800016,0.9723724905465961,-1.5852184571434358,-2.3138433438986326,-0.37611200723059157,0.30252330571915015,-0.9223795812374611,-0.9936737031188361,1.0503707100851638,-0.8386054123154009,0.6822533614430084,1.3960518617722408,-1.3736537348234112,0.6736337129367203,-0.9968332379789955,-2.645483640330538,-0.8796296992150048,-1.3626707312940831,-0.20794291676525478,-1.7423120448544445,-0.9831805168990271
39,-0.26123791465113494,-0.29239968652592174,-2.737554733799059,-0.04320036735013538,-0.4289366452233986,0.5782957875410768,1.3455868135011042,0.32590406286690465,-0.7087421323180942,-0.46090214699366266,0.974673752552334,-1.5863675017085312,-2.3138393405552167,-0.3778931114436063,0.29761018564001385,-0.923998267534896,-0.9962271615373833,1.050120805308601,-0.8403902503826717,0.6804032035659425,1.4010897394896586,-1.3727642230212913,0.673589744954878,-0.9939943428009631,-2.642283868848138,-0.8765812734583277,-1.3582676686527555,-0.20197931849057355,-1.7411636871620344,-0.9792010894157628
40,-0.25871767473334656,-0.2936730860477535,-2.737521618471414,-0.045158494813669015,-0.43434727513501503,0.5765386125370655,1.342811773679055,0.32563334197650806,-0.7107644855538026,-0.4629246966425591,0.97705721908,-1.5875514751179114,-2.313836138440666,-0.3797278651874899,0.292544623070516,-0.9256659988860042,-0.9988647481092683,1.049869713932035,-0.8422260277055454,0.6784958921508297,1.4063098178902393,-1.3718498764724663,0.6735415545738701,-0.9910703304044335,-2.639007062587273,-0.8734376119013556,-1.3537254739995888,-0.19581290148212413,-1.7399858113354665,-0.975099825549365
41,-0.2561013021186964,-0.2949888422852769,-2.7374873656359835,-0.04718068141677152,-0.43994067944266063,0.5747245158655759,1.3399398842123835,0.32536106023486716,-0.7128522649591136,-0.4650146301217128,0.9795272811359919,-1.5887719534589773,-2.3138338660887494,-0.38161867881414796,0.2873201068747996,-0.9273850207691497,-1.0015906529082066,1.0496177743345012,-0.844114820050024,0.6765287961412304,1.4117219531390022,-1.370909803698621,0.6734886672066001,-0.9880574898066236,-2.635651009834652,-0.870194250938683,-1.3490374835420513,-0.18943324193224212,-1.738777518162071,-0.9708713204515249
42,-0.2533832454051902,-0.2963491269022825,-2.7374519195283864,-0.049270158105396436,-0.4457258252915775,0.5728506636281773,1.3369660057536241,0.325087599365287,-0.7150087614926401,-0.46717538487307875,0.9820885470378309,-1.5900305576814107,-2.313832671974507,-0.383568033507622,0.28193000511528904,-0.9291576527887943,-1.004409246484847,1.0493653867749269,-0.8460587283895921,0.6744991988446859,1.417336495442131,-1.3699431300091232,0.6734305442805419,-0.9849520286921897,-2.6322136090573656,-0.8668465766585446,-1.3441967807803894,-0.18282944574064533,-1.7375379552854857,-0.966510040596444
43,-0.25055763072451137,-0.297756209204356,-2.7374152227048065,-0.05143029788608333,-0.4517120233690214,0.5709141022717269,1.3338847470213473,0.32481341604473135,-0.7172374098990879,-0.46941055331120907,0.9847458332365371,-1.5913289428493895,-2.313832727786911,-0.3855784659328585,0.276367623592515,-0.9309862765349982,-1.0073250664148938,1.0491130224077265,-0.8480598566393462,0.6724043127614633,1.4231642679360648,-1.36894901467918,0.6733665734838238,-0.9817501052209786,-2.6286929229734515,-0.8633898501916586,-1.3391962264073853,-0.17599018100776392,-1.736266341582704,-0.9620103680357298
44,-0.24761826338223075,-0.299212449217293,-2.7373772164883325,-0.05366460547358669,-0.45790888749481673,0.5689117688024593,1.330690476013166,0.3245390535258788,-0.7195417778125547,-0.47172387267150917,0.9875041474256282,-1.5926687832683548,-2.3138342322450924,-0.3876525469369365,0.2706262836878988,-0.932873318383205,-1.010342796022661,1.0488612333198004,-0.8501202823529136,0.6702413005283774,1.4292165275406572,-1.3679266729312753,0.6732960574524953,-0.9784478710334559,-2.62508724553472,-0.8598192439002574,-1.3340285024974028,-0.16890373100774136,-1.7349619977454127,-0.9573666606205371
45,-0.24455863762908261,-0.3007202864922614,-2.737337841597305,-0.05597670078246114,-0.46432627520585223,0.5668405066032225,1.3273773402049183,0.3242651547057386,-0.721925548464296,-0.47411920848146094,0.9903686616017507,-1.5940517524534348,-2.3138374155374257,-0.38979285282745946,0.2646994239653681,-0.9348212259560942,-1.013467233112832,1.0486106635834596,-0.8522420187529701,0.6680073035234482,1.4355049022051845,-1.3668754038045445,0.6732182006721172,-0.9750415282002768,-2.621395184309393,-0.8561298912517314,-1.3286861748136272,-0.16155807359121946,-1.7336243843754462,-0.9525733321454328
46,-0.2413719573073478,-0.3022822234274386,-2.737297039004668,-0.05837029456481142,-0.47097420446790983,0.5646970883689595,1.3239392983659433,0.3239924766738569,-0.7243924952232957,-0.47660052988197277,0.9933446722147655,-1.5954794967124095,-2.3138425444669988,-0.39200192748184975,0.25858073072809784,-0.936832436731225,-1.0167032460993657,1.0483620612557247,-0.8544269661867713,0.665699479966061,1.442041297675294,-1.3657946251860775,0.6731320943515073,-0.9715274033755029,-2.6176157610612463,-0.8523169537921746,-1.3231617778380802,-0.1539409942807295,-1.7322531491087099,-0.9476249571133732
