epoch,W1[0],W1[1],W1[2],W1[3],W1[4],W1[5],W1[6],W1[7],W1[8],W1[9],W1[10],W1[11],W1[12],W1[13],W1[14],W1[15],W1[16],W1[17],W1[18],W1[19],W2[0],W2[1],W2[2],W2[3],W2[4],W2[5],W2[6],W2[7],W2[8],W2[9]
32,-1.166744933016411,-1.016327450350536,1.9125364970437915,1.2376900578632593,1.6964379152746643,0.5508982792476407,-0.986781082444433,0.7732256427365546,0.3639243649783025,-0.2376585502824232,0.8905680262056306,0.012717549109759724,-0.46269306769289137,0.4081616905283978,1.4629658555757867,-0.06278258587807788,0.8637718540578667,-0.20872641152946592,0.61710710368715,-0.397794333323729,-1.4142444702283286,-1.7563565832460502,0.02175060537272778,2.0983260377285244,-0.5295609367131426,1.9740716134885192,-0.40218783111360407,-1.0285204012275757,1.3647005862403745,0.14957302544385337
33,-1.166824277383323,-1.0153633023541326,1.9125404582371266,1.2356772185802896,1.6971449443376285,0.5496658796499102,-0.986795614604051,0.7735599617508221,0.3626482451200301,-0.23778983694102168,0.8873962320191143,0.009647162708232248,-0.4626698182989219,0.4107472999338953,1.4629806975919566,-0.0586425594060481,0.8628915977161198,-0.21050541650131735,0.619530459942954,-0.39752819981858384,-1.4168370285280434,-1.7609189146295043,0.015970131371657828,2.0945831661809313,-0.5347589522504641,1.9699746566829361,-0.4045959881266772,-1.0342037307019634,1.361804713162978,0.1445649326375794
34,-1.1670545094466198,-1.0145756211236057,1.9125444322404657,1.2338540340079178,1.6978386523152174,0.5486680035815669,-0.9868540661645054,0.7737885227471264,0.36152908375199744,-0.2379007758986585,0.8840846698587379,0.006398615645889747,-0.4626515247580682,0.4135150462853915,1.4629791161837804,-0.05431014829566313,0.8619666886926651,-0.21239286574093602,0.6220814935702456,-0.3972573687688425,-1.4190454603664553,-1.765152342969676,0.010727931234372549,2.0913512661823397,-0.5393168447502519,1.9662729919579385,-0.4066260212399376,-1.0393983658275048,1.3593683758854525,0.13987834320020434
35,-1.1674204340687386,-1.0139472372604754,1.9125477402066207,1.2322020397152704,1.6985191747369948,0.5478805886294711,-0.9869522400117191,0.7739209160178202,0.36055090139086854,-0.23799416823614766,0.8806546783717747,0.00299860862611065,-0.46263854198228144,0.4164365232044125,1.4629635086556063,-0.04981644963664055,0.8610036650208953,-0.21437387707606442,0.6247400014080462,-0.3969841794016835,-1.4209213349408845,-1.7690978983249437,0.0059654798105068406,2.0885715446416504,-0.5433096694582574,1.9629224821158668,-0.4083275410618227,-1.0441595387833587,1.3573363682979795,0.13547656521795357
36,-1.1679080028192232,-1.0134620330661581,1.9125498955857398,1.2307039340441204,1.6991868703233646,0.5472815185825654,-0.987086174511219,0.7739661399827668,0.3596989701670451,-0.2380724489146962,0.8771245109940736,-0.0005300188958474706,-0.4626309965187347,0.41948771896546094,1.4629359409060834,-0.04518764867554413,0.8600082020770005,-0.21643568141002664,0.6274889706112287,-0.3967104633054424,-1.4225091575872133,-1.7727913635660781,0.0016302857171849108,2.086192075090787,-0.546803754447656,1.9598842350129417,-0.40974333429250864,-1.0485364554587944,1.3556604295627923,0.13132726348499207
37,-1.1685043857099369,-1.0131051074100266,1.9125505613392766,1.2293437500055553,1.6998422401327424,0.5468506960324467,-0.9872521926449276,0.7739325119188053,0.35895987730228546,-0.23813772334533517,0.873509773254751,-0.004167731953441526,-0.4626288591436829,0.42264831192194685,1.4628981925448272,-0.04044581730416208,0.8589852136134162,-0.21856732661640224,0.6303140583935828,-0.3964376533603698,-1.4238473435849197,-1.7762639265706763,-0.0023244711354065478,2.0841671412414295,-0.5498575345210315,1.9571240629572872,-0.41091031371244036,-1.0525727687034971,1.3542984380996912,0.12740199894162046
38,-1.169197962824422,-1.0128628282925498,1.9125495149907912,1.228106906312485,1.7004858688355775,0.5465699975672181,-0.9874469210705514,0.7738276406827579,0.35832150659799533,-0.23819180620802025,0.8698238163820449,-0.007897804902988421,-0.4626319972830678,0.4259010675541894,1.4628517975676694,-0.03560959874563529,0.8579389494735379,-0.22075941099003496,0.6332031471735974,-0.3961668698250404,-1.4249690836689837,-1.7795427763856568,-0.0059404040814123584,2.0824565616311794,-0.5525224062549594,1.9546119460108309,-0.41186036042751867,-1.0563071053367112,1.35321364545473,0.12367578109365003
39,-1.1699782690545937,-1.0127228154376708,1.9125466207123563,1.226980183664532,1.7011183828844019,0.5464231626713599,-0.987667290089887,0.7736584379274912,0.3577729727523337,-0.2382362590330833,0.866078081567348,-0.01170589153810565,-0.4626402124876166,0.4292313301798064,1.462798080061794,-0.030694784581852187,0.856873085468713,-0.2230038498618781,0.6361459703214742,-0.3958989878994154,-1.425903098318545,-1.7826516350560233,-0.009254420291879345,2.0810250400703936,-0.5548435492605608,1.9523215266242848,-0.41262105630125284,-1.0597735974445825,1.3523739760370141,0.12012665121853393
40,-1.1708359139773217,-1.0126738818569252,1.9125418073809244,1.2259516576246776,1.7017404213161642,0.5463956496312529,-0.9879105221318834,0.7734311517714986,0.3573045313601979,-0.238272424774978,0.8622823954786911,-0.015579657762347831,-0.46265326696479386,0.43262659865152514,1.4627381850182204,-0.025714795540474573,0.855790803515862,-0.225293674920353,0.6391338006364525,-0.3956346905327989,-1.4266742866532511,-1.7856112244547937,-0.012299217286108947,2.079841565525661,-0.5568606846705692,1.9502296491328208,-0.4132163128342237,-1.063002389318244,1.351751402931222,0.11673530469111965
41,-1.1717624909743576,-1.0127059535686185,1.9125350515270352,1.2250106087420338,1.7023526158505784,0.546474479338852,-0.9881741138551943,0.7731514123120201,0.35690747906890624,-0.23830145864878016,0.8584452208250325,-0.019508470957018926,-0.4626709021656356,0.4360761743276351,1.462673104634776,-0.020681079194145642,0.8546948616748041,-0.2276228636901693,0.6421591927759781,-0.39537450961464626,-1.4273042800150604,-1.7884396717015263,-0.015103752679872452,2.078878871661454,-0.5586087583767808,1.9483159489530562,-0.4136669067208629,-1.066020105142093,1.3513214006136776,0.11348475485830628
42,-1.1727504842764962,-1.0128099798067682,1.9125263642028474,1.2241474231237723,1.7029555777429832,0.5466480795374594,-0.9884558151980213,0.7728242821767827,0.35657405268915776,-0.2383243550978323,0.8545738671387453,-0.02348313900334206,-0.4626928516395443,0.43957087000775574,1.4626037006200274,-0.015603437521575662,0.8535876545658583,-0.22998619572961793,0.6452157711182949,-0.3951188580866677,-1.427811911832683,-1.7911528588366943,-0.017693675796837113,2.078112958165892,-0.5601185465138769,1.9465624912075998,-0.41399093366433315,-1.068850271235491,1.35106247025295,0.11036003743979658
43,-1.1737931790102818,-1.0129778413821426,1.912515780942535,1.2233534916032056,1.703549889490745,0.5469061365943703,-0.9887536074773976,0.7724543079016652,0.3562973323266178,-0.2383419710809958,0.8506746672510819,-0.027495691844766745,-0.46271884977472383,0.44310276962480705,1.4625307230354032,-0.0104902961315932,0.8524712650557535,-0.2323791319076904,0.6482980553576086,-0.39486805499159,-1.4282136153396883,-1.7937647231715728,-0.0200917168091745,2.07752267141264,-0.5614171863238162,1.9449534557243269,-0.41420419190900293,-1.0715136918869104,1.3509557307986204,0.10734795258703021
44,-1.1748845769934997,-1.013202261743319,1.912503354137251,1.2226211122977266,1.7041360999895616,0.5472394584103153,-0.9890656818143566,0.7720455696466709,0.3560711512041352,-0.23835504601998017,0.8467531246800314,-0.03153919896949318,-0.46274863759900936,0.44666502983333384,1.4624548261867416,-0.0053489254350407986,0.8513475082499078,-0.23479771329036078,0.6514013171530874,-0.39462234503933,-1.4285237598908584,-1.7962875147202264,-0.02231803325650429,2.0770893396772974,-0.5625286384130731,1.943474864042768,-0.41432050607629917,-1.0740287807808313,1.3509845681900248,0.10443684089678161
45,-1.176019319555884,-1.013476723253943,1.91248914728177,1.2219433991735371,1.704714722112971,0.5476398499278131,-0.989390418616718,0.7716017278857932,0.3558900133495805,-0.23836421880155773,0.8428140366309386,-0.03560761693534897,-0.46278196649053016,0.45025171599560426,1.462376582026032,-0.00018562248166704032,0.8502179688345617,-0.23723847650628713,0.6545214621886359,-0.39438191392092437,-1.428754935444017,-1.798732016700283,-0.024390516122215555,2.0767964571631943,-0.5634740876024107,1.9421143436245958,-0.4143520006949847,-1.0764118515321648,1.3511343350577187,0.10161638944628516
46,-1.1771926177640288,-1.0137953899066339,1.912473230664493,1.2213141978531923,1.7052862319695161,0.5481000014211972,-0.9897263684993994,0.7711260664209202,0.35574901942197806,-0.23837004222989358,0.8388615966995216,-0.03969566186781511,-0.4628186004106708,0.45385766632226743,1.4622964914652898,0.004994139282188509,0.8490840327427456,-0.23969838286384895,0.6576549329558697,-0.3941469003233947,-1.4289181935040751,-1.8011077344825417,-0.026325058808380868,2.076629410928767,-0.5642722897667198,1.9408609245303046,-0.41430933154681227,-1.0786773714683384,1.3513920938094615,0.09887746403040462
47,-1.1784001899047265,-1.0141530368898442,1.912455678166222,1.2207280090502535,1.7058510692994373,0.5486133890289628,-0.9900722348003682,0.7706215315118861,0.35564380042911736,-0.23837299529715691,0.8348994807577582,-0.04379870264149001,-0.46285831710007863,0.45747837902562494,1.4622149939459692,0.010185586367535197,0.8479469140150876,-0.24217475889281548,0.660798628409884,-0.39391740538218073,-1.4290232516009245,-1.8034230577055315,-0.02813579280023135,2.0765752450851025,-0.5649398717165562,1.9397048641521175,-0.4142018817335497,-1.0808381829004783,1.3517463967267047,0.09621196407276457
