epoch,W1[0],W1[1],W1[2],W1[3],W1[4],W1[5],W1[6],W1[7],W1[8],W1[9],W1[10],W1[11],W1[12],W1[13],W1[14],W1[15],W1[16],W1[17],W1[18],W1[19],W2[0],W2[1],W2[2],W2[3],W2[4],W2[5],W2[6],W2[7],W2[8],W2[9]
0,-1.9316371183184144,0.2211084181044834,-0.06411058161553213,1.8631458618929693,-0.2091445740393073,0.34814843027957,-0.7107289332727522,-0.7023922624569657,-0.9441897568146995,0.5730031463354803,0.34668562646986384,0.4313229320333432,-0.18095135696493575,-0.7120123773736206,1.1618388153727204,-0.25927481122904383,-1.9742432016254776,-0.6818017361547276,1.0875228663193,0.613391064301853,0.7964646198866182,0.5049076643540013,-1.3376504479315197,-1.985820164249288,1.1148341967573117,-0.17989804729835512,0.6027473246797568,0.49495988305988775,0.09466615995351436,0.32683694898180776
1,-1.9298412573809716,0.22266381462409188,-0.06882483966123744,1.856967987296707,-0.20629614812000174,0.34749289270193146,-0.7109508132216446,-0.7014852990338343,-0.9438168890219808,0.5737198891083446,0.3448546720206898,0.4311505249558893,-0.18084134360528917,-0.710152338082751,1.1622734952803209,-0.2592807314567095,-1.9748803737141782,-0.682508127563421,1.087644728357239,0.6130274181168418,0.7762045739758209,0.4916327562982662,-1.3519338564664232,-1.9931891560833146,1.1003572466302163,-0.19263851432824533,0.5888829593516625,0.479333363435221,0.0776333413252975,0.31435751716350646
2,-1.9280082205208846,0.22430171298125373,-0.07393657883434225,1.8505400734992998,-0.2032072872502965,0.34674307984129493,-0.7110548501660391,-0.7005074634597923,-0.9434944916757682,0.574481455397432,0.34307108473229797,0.4310007850532469,-0.18078421576355078,-0.7082549629163444,1.1627328033423925,-0.25929494217619725,-1.9754955692506995,-0.6831800261173577,1.0877479088281943,0.6126869789635163,0.7565957803895195,0.4794271950163245,-1.3653478446519676,-1.999339950082649,1.0868897941965772,-0.20434386092190418,0.5758029175067862,0.4645134258204958,0.06139113743581731,0.3030290887560194
3,-1.9261663072674426,0.2259886606252245,-0.07935769677927465,1.843945157366956,-0.19994944422653718,0.34591049883080793,-0.7110671011395922,-0.699486736090133,-0.943230160621158,0.5752685057734113,0.34135263742595756,0.43087749109054035,-0.180793704083559,-0.7063557948154894,1.1632204362734202,-0.2593201099050452,-1.976083893948835,-0.6838111784960976,1.0878319671716414,0.6123724216904497,0.7377263613249028,0.4682621636098521,-1.3778946325719843,-2.004388709689086,1.0744317517304702,-0.21505289578531986,0.5635024799020716,0.45051509399701267,0.045991843525662456,0.2928053027032405
4,-1.9243363430073661,0.22769947234597349,-0.08501396515124861,1.8372494607322907,-0.19657920775009993,0.3450067214861204,-0.7110086495781592,-0.6984443470120585,-0.9430273762557873,0.5760668830551348,0.3397129998088942,0.4307839888154483,-0.1808837241920806,-0.7044893119611387,1.1637410081092365,-0.25935907847302875,-1.9766417965375334,-0.6843970764175231,1.0878968052012046,0.6120856095400267,0.7196495838064655,0.4580972527855777,-1.389592056698004,-2.0084449613941686,1.062967063123197,-0.22481456318874005,0.5519585896732317,0.4373320097436935,0.03146250427898921,0.28363174776540867
5,-1.9225329090235304,0.2294159061112407,-0.09084471590826156,1.8305038796616377,-0.1931400543229865,0.3440426598352639,-0.7108962397621139,-0.6973958706071396,-0.9428866143998007,0.5768666548889126,0.3381614830023205,0.43072275985512143,-0.18106664807868147,-0.7026861589463146,1.1642989254096103,-0.2594145622045417,-1.977167082533617,-0.6849350750947873,1.0879424764555532,0.6118274933777793,0.7023883152624179,0.4488826110648707,-1.4004708841523372,-2.0116105292688813,1.052465475914541,-0.23368527728802485,0.5411347433192891,0.4249406642578436,0.017807339676136485,0.2754476118515445
6,-1.920765623712399,0.2311252922704578,-0.09680162987453504,1.8237461344302706,-0.18966445296167314,0.3430281515580974,-0.7107429827367449,-0.6963523494725803,-0.9428063125952271,0.5776611896912013,0.3367033261489865,0.430695270700165,-0.18135228117614693,-0.7009716024893476,1.164897721644212,-0.2594889157929057,-1.9776587814565223,-0.6854242514244832,1.087969095599897,0.6115981718138088,0.6859408195573028,0.44056166471717473,-1.410571599977318,-2.013978952895809,1.0428854022299738,-0.24172607159435228,0.5309856950921128,0.4133050000375869,0.005011633564474944,0.2681878499903067
7,-1.919040322807516,0.23281926967384922,-0.1028470807519933,1.8170031170236838,-0.18617598086682854,0.3419717805437577,-0.7105590379713681,-0.6953213233945289,-0.9427836427613664,0.5784463433557108,0.3353403105619714,0.43070201985374795,-0.18174747427012078,-0.6993650361316934,1.1655397797969247,-0.25958400212422533,-1.9781169319631193,-0.6858651105273225,1.087976809103831,0.6113970444339569,0.6702868262535735,0.4330739441737211,-1.419941154426659,-2.0156352595098883,1.034177223077367,-0.24899991704272803,0.5214614983264958,0.4023807508231242,-0.006953787437257395,0.2617854946227356
8,-1.9173600637239534,0.23449270462654473,-0.1089523598802988,1.8102931351928904,-0.18269124895356867,0.34088085749254593,-0.7103522200090371,-0.6943077044290742,-0.9428150881237048,0.5792197878246601,0.33407150636808164,0.4307426957947879,-0.18225619922497188,-0.6978802291311802,1.1662263247335278,-0.2597011490634097,-1.9785423406960823,-0.6862592366089126,1.0879657949815933,0.61122299901178,0.6553931300221318,0.4263576475253204,-1.428630036578211,-2.0166560253981607,1.0262864978709811,-0.2555694593806627,0.5125106720381402,0.3921191349023485,-0.018128179230202362,0.25617377808342784
9,-1.9157259332324506,0.2361428143368976,-0.11509598588113798,1.803627890340457,-0.17922154421781533,0.33976149732270916,-0.7101285104020313,-0.6933144834243631,-0.9428968485675321,0.5799804825416522,0.33289401120800277,0.4308163760877142,-0.18287990199898654,-0.6965260092317628,1.1669575696038796,-0.25984117158284836,-1.978936353318922,-0.6866089549560124,1.0879362709385003,0.6110745923383645,0.6412183181939256,0.42035172801575116,-1.4366898760378828,-2.017109672892865,1.0191567373517743,-0.2614952912995823,0.5040824835734151,0.38246974785652177,-0.02855704463532454,0.25128786340012377
