epoch,W1[0],W1[1],W1[2],W1[3],W1[4],W1[5],W1[6],W1[7],W1[8],W1[9],W1[10],W1[11],W1[12],W1[13],W1[14],W1[15],W1[16],W1[17],W1[18],W1[19],W2[0],W2[1],W2[2],W2[3],W2[4],W2[5],W2[6],W2[7],W2[8],W2[9]
0,-0.30619275530985507,0.4761227285971859,0.03177798468945885,-0.03480032524991166,3.018014570796347,-0.161911669514966,-1.0629781337049786,-0.7458255511822464,1.505544595612544,-0.7905305913795262,0.5408147680807348,0.7403092693561689,1.1648738179070706,-2.6969371473758557,0.13819009572992158,-0.7407736617615439,0.6790568009918934,0.10652773938770171,0.493159911259519,-2.527018374216822,1.0068219749047067,-1.8024808229801457,-0.17744141868149535,-2.683229697444122,1.2791059243688578,-0.48178740898842765,-1.6070136399830155,0.14517835006199198,-1.582493182099378,-0.6721769252776321
1,-0.30402547778116334,0.47336999936311996,0.03150487036432766,-0.036022944795496684,3.018450385752899,-0.16276983108581175,-1.0663759149951173,-0.7455387255022834,1.5041076004482672,-0.7907002707736569,0.5428834137144782,0.737720038406811,1.1646118009818638,-2.6982103334488685,0.1384271029472369,-0.7415895437791568,0.6758269661556761,0.10679783308797056,0.49191634890219127,-2.5271909934318297,1.0112464114827155,-1.7962289259686341,-0.17124945773792233,-2.682902671824938,1.287060001086481,-0.4795890751324683,-1.6039539666503921,0.1477847019852432,-1.5752694875680375,-0.6720493647417394
2,-0.3017869858084193,0.4705359364365888,0.031233631317408656,-0.03727072065871396,3.0189012494673846,-0.16364778568531002,-1.0698604701745504,-0.7452381559841016,1.5026319278070046,-0.790873381235175,0.5450164691735742,0.7350600815163062,1.1643519624607375,-2.699513635417171,0.13866384752841376,-0.7424226747156167,0.6725221536993532,0.107080221772401,0.49064651689262617,-2.527367505823601,1.0157946823173378,-1.7898256276681757,-0.1648986711707195,-2.6825765447615346,1.2952290489451226,-0.47734404711613854,-1.6008442515604264,0.1504520204005587,-1.5678572418231067,-0.6719255833452862
3,-0.29947493481805304,0.4676183750630715,0.0309648927312162,-0.03854340958065368,3.0193677044710103,-0.16454578903381506,-1.0734334635563563,-0.7449231664478079,1.501116800019458,-0.7910498470545533,0.5472156919486032,0.7323281040382449,1.1640949195327148,-2.7008474057655865,0.13889937560591936,-0.743273116374038,0.6691417542639368,0.10737543278649425,0.4893506556890952,-2.5275479055703447,1.0204689471502215,-1.7832695579816582,-0.15838695805306793,-2.682252412372558,1.3036170642468328,-0.47505270464815696,-1.5976861837471945,0.1531802743673276,-1.5602535011204877,-0.6718065275451722
4,-0.2970871023626874,0.46461535592256725,0.030699346122782717,-0.0398405515151305,3.0198502746625224,-0.16546401545531056,-1.0770962775427764,-0.744593076595835,1.499561571970138,-0.7912295534149415,0.5494826665375092,0.7295230877835179,1.1638413512074033,-2.70221185971232,0.13913255666112503,-0.74414083505056,0.6656855395178705,0.10768398171014758,0.4880292230660218,-2.5277321588270167,1.025270819168477,-1.7765601461280367,-0.15171297597357605,-2.68193155901566,1.312227209940827,-0.4727158183139979,-1.5944820430418603,0.15596898542738866,-1.5524561378814468,-0.6716932883941651
5,-0.2946214416092393,0.4615251904689064,0.030437751904036112,-0.041161429925343454,3.020349454753635,-0.16640254046527025,-1.080849943149942,-0.7442472107558713,1.4979657651136602,-0.7914123393410113,0.5518187485210024,0.7266443591482616,1.1635919999999418,-2.7036070459637536,0.13936205873837074,-0.7450256838857269,0.6621537384581434,0.10800636227430727,0.48668293205787144,-2.5279201984092508,1.0302012286024003,-1.7696977881391964,-0.1448763130203492,-2.6816154823011136,1.3210616064213367,-0.470334621103083,-1.5912347900508241,0.1588171394710913,-1.5444640329979886,-0.6715871198860414
6,-0.2920761438884259,0.45834653585503404,0.03018094078626482,-0.04250502786839974,3.020865697803949,-0.16736132148259508,-1.0846950621554434,-0.743884908741529,1.496329105874125,-0.7915979898725704,0.5542250002136082,0.7236916658256733,1.1633476723597267,-2.7050328142664855,0.139586321729428,-0.7459273836164556,0.658547121521213,0.10834303420638458,0.4853127922959193,-2.528111917927768,1.0352602679208838,-1.7626840331163505,-0.13787768079133503,-2.6813059199067664,1.330121094918342,-0.46791088726963237,-1.5879481627385958,0.1617230887551331,-1.5362772922080539,-0.6714894585390936
7,-0.2894497106462963,0.4550784794468112,0.02992981360945125,-0.04386998023470223,3.021399400746371,-0.16834017684428357,-1.088631721357041,-0.7435055390615375,1.494651568268462,-0.7917862275167485,0.5567021178361231,0.72066526170551,1.163109237432482,-2.7064887800499204,0.1398035291478646,-0.746845501995518,0.6548670915992779,0.10869440884152341,0.483920154147491,-2.5283071654332363,1.040447018977018,-1.755521786733889,-0.1307191273708965,-2.681004877762413,1.3394049742877983,-0.46544701774366515,-1.5846267779011254,0.16468444483351566,-1.527897485506394,-0.671401943880939
8,-0.28674103471049006,0.45172063236267396,0.029685339116179852,-0.045254522876901015,3.0219508878859,-0.16933876346634003,-1.0926594000693683,-0.7431085146548383,1.492933420286411,-0.7919767030960916,0.5592503506437487,0.7175659989239397,1.162877623693943,-2.707974286735334,0.140011579073051,-0.7477794323235826,0.6511157803115059,0.10906083241130632,0.48250675467148246,-2.5285057366839654,1.0457593636799885,-1.7482155288787962,-0.12340426761510263,-2.6807146589209077,1.3489107138978047,-0.4629461306153167,-1.5812762348697484,0.16769796400516007,-1.519327906794554,-0.6713264393096755
9,-0.2839494901748016,0.4482732307098217,0.02944854914299343,-0.046656439836685666,3.0225203924740316,-0.17035655370270972,-1.0967768728076623,-0.7426933112367721,1.4911752731551209,-0.792168986192834,0.5618694131133406,0.714395425187735,1.1626538129594322,-2.7094883666467107,0.14020805526892985,-0.7487283717581306,0.6472961469428423,0.10944256703736535,0.48107476391331516,-2.52870736821541,1.0511937814131604,-1.7407715402610242,-0.11593852599792208,-2.680437892121841,1.358633647813835,-0.46041215433153315,-1.5779032176363559,0.1707594279720961,-1.5105738486590528,-0.671265052573196
10,-0.28107502939195533,0.444737242203705,0.02922053068209523,-0.0480730104595169,3.0231080366235576,-0.17139281220438818,-1.1009821101136077,-0.742259488201257,1.4893781321117296,-0.7923625554928921,0.564558392159302,0.7111558834548966,1.1624388312696945,-2.7110297018932816,0.14039019987131662,-0.7496913003202063,0.6434120763433405,0.10983976962270596,0.4796268294837328,-2.528911730471032,1.0567451385133335,-1.733198130323759,-0.10832938466991517,-2.6801775586832535,1.3685666586430276,-0.4578499201695662,-1.5745155902601384,0.17386352374660688,-1.5016428842785612,-0.6712201548312119
11,-0.2781182845396081,0.44111447466355486,0.0290024142889783,-0.049500958865598875,3.0237138100366536,-0.1724465738650412,-1.105272181641925,-0.7418067118278885,1.4875434467120054,-0.7925567894552672,0.5673156524070717,0.7078506098298094,1.162233736195012,-2.712596587090243,0.14055488947709552,-0.7506669618025551,0.6394684708183274,0.11025246905370487,0.47816611672271336,-2.5291184213462015,1.062406477654993,-1.7255058558875505,-0.10058662631769005,-2.6799370159390783,1.3786998631617124,-0.4552652493147512,-1.571122478968252,0.17700372841624484,-1.4925451450481269,-0.6711943969516423
12,-0.27508067001041114,0.43740768151572207,0.02879535839490873,-0.05093640898685169,3.0243375482697603,-0.17351662423957728,-1.1096431668825393,-0.7413347802879922,1.485673158045393,-0.7927509578684554,0.5701387437703636,0.7044838241861896,1.1620396002039106,-2.7141868963123157,0.14069861693180585,-0.7516538480695053,0.6354713297180404,0.1106805424005104,0.4766963410894523,-2.529326960595015,1.0681688178515933,-1.7177077168403592,-0.09272255803183586,-2.679720014999907,1.389020316061649,-0.45266502853990465,-1.567734332913492,0.18017220609340925,-1.4832935787290185,-0.6711907213631135
13,-0.2719644805375705,0.43362065800204125,0.028600529245179723,-0.05237484912285241,3.0249789115402486,-0.17460148410801624,-1.1140900801276212,-0.7408436496343217,1.4837697395601899,-0.7929442149949252,0.5730243168726972,0.7010608066798144,1.1618574899258287,-2.715798057182561,0.14081748155177543,-0.7526501884956802,0.6314278091937323,0.1111236911237065,0.47522178881810917,-2.529536785644549,1.0740209787917554,-1.7098193121235086,-0.08475219897021476,-2.6795307101951087,1.3995117524888894,-0.4500572671828011,-1.5643629542829285,0.1833597260945767,-1.4739041690898267,-0.6712123674703789
14,-0.26877297862161936,0.42975832043735956,0.028419076438920395,-0.053811110618490185,3.0256373653693376,-0.17569940008509646,-1.1186068173348052,-0.7403334596113007,1.4818362276104322,-0.7931355951314059,0.5759680530884711,0.6975879521322648,1.1616884414101716,-2.717427035409949,0.1409071908635883,-0.753653946469821,0.6273462536253959,0.11158141863858237,0.4737473214444789,-2.5297472494379876,1.0799494460374321,-1.7018589366921766,-0.0766934115753764,-2.6793736572186324,1.4101543940018584,-0.4474511270308339,-1.561021487611996,0.18655561288651568,-1.4643960945746899,-0.6712628683870525
15,-0.2655104636529785,0.4258267598091436,0.028252104399205277,-0.055239365693045134,3.0263121646171616,-0.17680834329050676,-1.1231861331633581,-0.7398045577674435,1.4798762374316472,-0.7933240115037503,0.5789646169565553,0.6940727934954833,1.1615334318483406,-2.719070333304586,0.14096307710585973,-0.7546628249332553,0.6232361897983221,0.11205301091744527,0.47227835967602494,-2.529957620968639,1.08593829574775,-1.693847598618057,-0.06856695406027286,-2.679253796832507,1.4209248454297565,-0.44485691609264916,-1.557724358055244,0.18974773929540018,-1.454791801170484,-0.671346036613163
16,-0.2621823143669371,0.42183326053734166,0.02810064054324909,-0.056653149498828874,3.027002342650541,-0.1779260180324814,-1.1278196564102838,-0.7392575200365007,1.477893960171268,-0.7935082594421867,0.5820076391911525,0.6905239855285711,1.1613933486654757,-2.720724005706459,0.14098013160961884,-0.7556742827670032,0.6191082752957217,0.11253752207098704,0.4708208423954747,-2.530167089149779,1.0919691984614015,-1.6858089357152306,-0.06039643152585648,-2.6791764210789504,1.4317961109978088,-0.4422860373520827,-1.5544871493278518,0.19292257453157866,-1.445116964133781,-0.6714659363580538
17,-0.2587949961968565,0.4177862756110314,0.027965601420478606,-0.058045410995005736,3.0277067074345108,-0.1790498821588863,-1.1324979510937734,-0.7386931657415601,1.4758941369803893,-0.7936870247153299,0.5850897382082101,0.6869512407217956,1.1612689573683883,-2.7223836962531056,0.14095305964795646,-0.7566855634314924,0.6149741940494418,0.11303376697460972,0.4693811574926921,-2.530374770569415,1.0980215204263453,-1.6777690136695196,-0.052208125153837166,-2.6791471194133436,1.4427377560814374,-0.43975088474879076,-1.551326414354667,0.1960652973580682,-1.4354003153994381,-0.6716268405581419
18,-0.25535602597190843,0.41369535085158243,0.027847758585769922,-0.059408596052581225,3.0284238461978275,-0.1801771801530973,-1.137210628331769,-0.738112564937379,1.473882007129867,-0.7938588977123126,0.5882025867564991,0.6833652116182323,1.1611608699955562,-2.7240446959055116,0.14087635734163595,-0.7576937365661565,0.610846494730428,0.1135403229237007,0.46796604279691306,-2.5305797214890298,1.1040725374338796,-1.6697559931431643,-0.044030684034590054,-2.6791717030753324,1.4537162352716633,-0.4372646810385292,-1.54825941551794,0.1991599819139994,-1.4256733190059065,-0.6718331713257935
