angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9
2.609244307166999,-2.153985158009321,2.2367499974474425,1.7051863430666612,-2.2876888957814656,1.7722981972557428,2.3752403879985664,2.195373867968748,2.867103799307478,-0.8921448519309247
2.532914090089863,-2.173352547872221,2.0441976118668537,1.6286949355106515,-3.1647355870103224,1.3853976139586068,2.787035179600036,1.4367362885224804,2.5684424597717777,-0.6362998368082333
2.4551901728793926,-1.6690409520419682,1.8498881428281388,1.9521329098712208,2.4387519823749946,1.1574667417428024,3.1087670213749847,1.3833008046109059,1.8173013291364606,-0.629993706608061
3.0913346790515823,-2.0875395359865476,2.1690949445021617,1.6677205412054767,3.1509702212089086,0.836264010186685,3.156783923819788,1.261112407714638,1.6534332310394908,-0.7069115646892368
3.38169682048193,-1.4693425256484205,1.5321854712968872,1.1794376199797525,-2.6160378572850487,0.5083959101162978,3.703150992484636,1.1064498730027743,1.4960862253842313,-0.725673992018587
-3.233415503346622,-1.9789516126192157,2.000253812104689,0.7009615372001996,-3.125129100095893,0.8941467203574969,-2.625411304517898,0.8103214962249609,1.6132780181850168,-0.8247145145225695
-3.1960669630890304,-2.0639590834421604,1.6313698538233965,0.8756175101317824,2.607004729256369,1.0657154182674193,-3.101471345825091,0.6707128139754647,1.7628092730080307,-0.9853926447523103
3.262110360339488,-1.865123793350898,1.0746056038522358,1.3618267314227093,2.2397502598577566,1.1306595074036574,3.3195744764991435,0.49011723596526285,2.3236650984586786,-0.7233816902478407
-2.9781214392913458,-1.2510608747705931,1.1007771227651246,0.6533696370489285,2.413483788294746,1.5649446209101534,-2.4331803512832515,0.6912748616501452,1.7600492231242513,-0.8368065035917642
-2.618581485172474,-1.41115572272769,0.6831553329866544,1.2826798374121715,2.080933604797815,1.9993907378898859,-2.5257991873901644,0.7093024755129039,1.8660473160253055,-0.23085818223615084
-1.9757885653162555,-1.4157292229693075,1.305275734617107,0.4398327289432464,2.5604260538565664,1.4424522354858595,-2.2541120486265154,1.490566803212253,0.7817702740564729,-0.41470253622269293
-2.2687473623158114,-1.8809453986604585,0.06429032198315082,1.4417777145878798,2.3277203432893367,0.8937110581706997,-2.236850073284663,0.8912449772336429,0.9641673564790543,0.2143345604976675
-1.8775789242844605,-2.463120606752649,0.21495067518519145,1.2867481824537395,2.287093331592641,1.0852218075578977,-1.8160735338300364,0.7415506266658041,1.1404530941258992,0.06536018658766257
-1.6068356809965398,-2.2669907015601916,0.18565606147236735,0.9732892742020438,2.7144648311801354,0.6227921044308897,-2.2283560854904305,0.49965331322085627,0.2448090191407637,0.44288991008917783
-2.5039064607450072,-2.280279450967874,-0.15631359201807926,1.0037891904786447,3.2513052641168905,0.7712288700781937,-1.7877284625598246,0.20107249237961622,0.8235124983311772,0.10516653803895679
-1.6402468548521494,-2.883142128888836,1.0666691082077837,0.40423211749862487,-2.4555184798059804,1.1734320407825782,-2.375631931032028,0.03294454971146821,0.6454481560599812,-0.5109843769160446
-2.218805207066454,-2.6769876300209283,0.5795516926527161,0.0022786918122720268,-2.1823953464444457,1.6137631556613363,-1.9950286174169893,-0.022150021183017343,0.6711834802439113,0.2836071921761826
-2.660214782179488,-2.454739111007402,0.4866223068690753,-0.26554270401337227,-2.317928890884382,1.7611672396664513,-2.3670047165346406,0.598732051055266,0.9802263777850271,-0.18906294359818315
-2.7288258628134217,3.1642108829128373,-0.19584664788186515,0.37902493110214275,-2.2190609441818707,2.3001309316936513,-2.6239455119494615,0.6998471376912773,0.13045405467230886,1.0547484023980145
-2.4050856039068065,2.66820317984742,0.5727673957441015,-0.15078705428408118,-2.138538480724148,3.1617627825215098,-2.856607530704307,0.8014357404174134,0.28909015048581305,-0.033165340890832506
-2.6718053703664766,3.1325665495445487,0.6576396445970569,0.5626342207631061,-2.2407635338037943,2.598262900042652,-2.4052651339540825,0.09924933094288765,0.47781323618682126,0.5941508163007896
-2.633267759951996,3.486973824744893,0.09866392930183993,0.6751395540134232,-2.746115857730048,2.973267571577501,-2.1177600942917345,0.34326225114567266,0.26623059678000455,0.9320540238458772
-2.6901139001742354,-2.56168357189674,-0.006183974021580219,0.23496687898270285,-2.120328879002906,-3.46654645184807,-2.05410554023927,0.3563224576399859,0.5663336089029744,0.4174519346207631
-2.128511361482567,-3.6065076710876305,0.07207536123760974,0.2399674555407738,-1.5483177312635954,-3.347648814705425,-2.211536273616303,0.037411801007387835,0.7439828772557024,-0.3800243642782082
-2.4565184617479776,2.7948384949285305,0.4690218403414279,0.17205658670436483,-1.736242750834633,2.7235621135110364,-2.6254104085581638,-0.03809935014492771,-0.003763373663574987,-0.15295190621874985
-2.970420646086129,3.000383649103448,-0.2881975543064469,0.33075491215171504,-1.738757886473871,2.635064601181676,-2.7816043391377505,-0.06677842097795138,0.6254858573179607,0.015356679452484645
