angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9
-2.2853517111266273,-0.14464285905260837,1.7726233276230003,3.1789818580872735,-2.1861379805160186,1.285829289979607,-1.78703231096504,-2.3166746644685188,2.7015400970679315,-1.1340895627290906
-2.8528125997193623,-0.5325857198668664,2.259863486649652,-2.7595862314565918,-2.358225015914103,1.3658099253608682,-1.3663599044539974,-2.7490848576355,2.387727838215923,-1.1207279627581035
-2.7129212492740944,-0.6047869403201552,2.8154951250391425,-2.40140941618463,-2.4372311930725394,1.6588380883087186,-1.1327458025403945,-3.2836512675843874,2.66591077972513,-1.336522102410512
-2.887383208646461,-1.1687621674814634,3.11997700545084,-2.010729775304858,-2.550216837947082,1.0807199171792599,-1.1655875762626162,3.316882437510009,2.123357284620497,-0.9841761147922199
-2.9674988290426145,-1.5763315356315388,2.90680387153723,-2.3783233259140095,-1.9437499463282089,0.5731130143397029,-0.8541405144865041,-2.9695422912227745,2.2428750841334906,-0.4708014139418094
-2.379191572199361,-1.0669677442892471,2.7073235566906844,-2.2882731446811113,-2.0296822650253454,0.9249806433521457,-1.2494676105608773,-2.643054507743213,2.4192213432832874,-0.3548584025584927
-2.8857050699459856,-1.4535517911522664,2.9659200306324616,-2.151329762534688,-1.692758264592206,0.9017680631930648,-0.711874387344419,-2.7755118292597376,2.881905567499135,-0.2697743384652168
-3.3091825161447743,-1.5485857114969497,3.586430621147916,-2.2526516200162425,-2.2886446901170063,0.3576689847806638,-1.1946909749929153,-2.3024934622389166,2.8411278290588036,-0.012217403399466031
3.259841804825232,-2.1029148971960705,-2.1413015089632426,-2.059949277938291,-2.6306362805157635,0.5879062881342516,-1.172369756290944,-1.7974977373219536,3.1244662128312646,-0.4083168679082455
-3.6179124791639388,-2.6297592530292784,-1.5226008053472628,-1.5236239050675755,-2.3620509804537115,0.15519847857709096,-0.7804037910197106,-1.9957399707724364,2.9009455028921955,-0.4727592878668248
2.656256226210503,-2.3564130483314556,-1.605778047366673,-1.1345272719376054,-2.0298284444820687,0.408879975541385,-0.9168857774419923,-1.5773745513478648,3.342099499019738,-0.36495714112082084
2.2803806861200004,-2.4422669700200736,-1.3822718236698766,-1.6723140993315093,-2.0005197935500485,0.2982438022761225,-0.4228131274185399,-1.8475199022113993,-3.113002836798274,-0.4837979986883735
1.7865258046892163,-2.3164690914010935,-1.0548834923877841,-1.4941344574956108,-1.9145034688578653,0.12570499483293707,-0.5638737495972077,-2.0121068544739575,-3.4368998172818697,-0.5486954616417996
2.2040839817539037,-2.572354466451481,-0.7527739971217234,-1.485588461015957,-1.9298967261499897,0.09318893894409316,-1.0436292908708484,-1.9304124092034225,3.3411987677904476,-1.1149890925775794
1.6169177916890538,-2.6851748826874244,-0.9048556257495115,-1.3151920951209821,-1.7067489044419304,0.1274786301850694,-1.5699071736663233,-1.8844352561174158,-2.7970030657731435,-1.2455141437627597
2.073251351597528,-2.325789322678415,-0.5694617138144497,-0.7631131635143961,-1.6074881270298316,0.20148398236287657,-2.1688673661679143,-1.9567901182865983,-3.132387398227655,-1.839787137658763
