angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9
-1.1803900713795932,-1.981948657982409,-1.3943282954583223,1.1897760347835922,0.6015347178601891,1.0280538776273476,2.434614428147259,2.980739668854202,1.6925210434006603,0.22198677343610812
-1.4211912664132258,-1.4063930362336758,2.0391156069648932,1.3911692229306278,0.9766650099801226,-0.13600168939078702,-2.786955515541481,2.7048211209488975,2.0342535154335617,-0.1489984562319241
-1.744896437323527,-1.2011158411023932,1.8695287723801637,1.963346231594524,0.8509061304147612,1.462776202093332,3.3382763750029123,3.131579339496104,1.269643132207247,-0.23676029649448121
-0.5674552531231851,-0.8085414686222554,2.4348807502540186,1.7269249581261956,1.1552773523336723,2.1212690343585443,2.257170441760922,3.055286125452611,1.3621135408857148,-0.767299553613846
-0.34899583557201797,-0.672078880809858,2.4617639755348018,1.543244531413916,0.5401163637144262,2.725027166710822,2.431344327651283,3.099732682423505,1.9496968845236848,-0.4620308428774701
0.0274854159906594,-1.2336509812827248,1.9758683376386368,1.733484520045272,0.4194980087524406,2.955870051578486,3.037771928528227,3.2643990630434585,1.742786355232509,-0.16202349452811288
-0.3212288453487516,-0.876520026317882,2.2775129731396064,2.3131426634674286,0.6345941826229254,2.357170516819247,1.9800844373445505,-3.2432370899930425,1.4187144388860116,-0.5353294687578128
-0.3134367906473285,-1.3972172245358252,2.7524853547906636,1.4233913374470468,0.4725967141099684,2.00254588331452,1.9268698605355006,3.225727614897049,2.0254426612642327,-0.03715869898130503
-0.6765236806052934,-1.1474654572723966,1.9877665185971387,1.899465815891173,0.5236275403793802,2.4355278712731847,2.948893388234391,-2.486782267368357,1.096705084802006,0.4052673118263002
-1.010866568858427,-1.3073158195590366,2.35431621015088,1.8659468606285738,-0.03206350833093419,1.9221445644109765,2.882864018273797,-2.891785450953898,1.5357358242439743,-0.029541315419730763
-0.20262351673021134,-0.8622230527177849,2.698416845560019,1.3867197687476809,-0.2881481713724695,2.41116408601071,2.340746931705908,-2.466774695111332,1.6301392754750572,-0.10550036127575485
-0.4822414622123377,-0.8858671458792516,2.8625615018385204,1.344010608388276,0.3165673054965549,2.858094703113192,1.948906643482664,-2.215117628557125,0.9896334228350792,0.43263762495127184
