angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9
-0.37872358319375554,0.44605243527704275,-0.7098170224564755,-1.0983506933467928,-0.3561227677353589,-0.6094438444915244,-0.3920305827497831,0.08804337414658547,-0.6521696339154301,-0.9168472557664267
-0.04559707015004055,0.05319207534137077,-0.8069065472049468,-0.8703906610004324,-0.20545242406420686,-0.7380220364617301,-0.7746893243099957,-0.21778922723266256,-0.7545855066807972,-0.3928567812915709
-0.8776189677937694,-0.678766785645325,-0.29627915621982664,-0.3987470573875014,-0.36189255216752664,-0.20213172476041535,-0.5234826485443028,-0.26054273122826943,-0.339699254607826,-0.15533437628848396
-0.22237628125946177,-0.519115758319325,0.16184566256080835,0.2765929004301899,-0.9239928006847854,-0.5100016624959712,-0.3604210807245116,-0.562395316123952,-0.9147895199374989,0.14168729950060654
-0.5941024962633493,-0.710544237724889,0.017790309251266345,-0.520824351959498,-0.8968627068200614,0.06995212815607843,-0.3042014381523383,-0.808878760475995,0.19962908649218747,0.16662929740118196
-0.5014271841932493,-0.44541075013631154,0.09278468432910864,-0.11347481801730641,-0.00420144297851982,-0.43969695716045026,-0.01643370941469996,-0.26536810703597624,0.11814827397700495,-0.054722297928382846
0.23839365447343505,-0.3523202426056139,-0.14646335564973628,-0.19615843028065488,0.4456060261845959,-0.5618895421481607,-0.649187865712223,-0.17003564448194447,0.3543103577213407,-0.4188374228781887
-0.1254997712039906,-0.06338094958275267,-0.20989367228646275,0.3851840343876323,-0.24240821250567818,-0.03877956817661038,-0.44484670762428713,-0.2764289106422242,-0.05378879418570716,0.11640594771318052
-0.02296535222983359,0.22508576788734033,-0.4807013058316884,-0.47049155928893427,-0.6684844140351857,-0.05643418904312538,-0.46023937230355033,-0.13520021579212915,-0.26481590947762257,-0.35546226387998275
-0.8683896496164815,-0.17153964043509223,0.0218693005054848,-0.020957386442726822,-0.13645074519999212,0.27276282216808106,-0.6920448781359028,0.3153135612938608,0.20588717768932702,-0.41599014531695516
0.16418727798422486,0.1985713302713466,-0.0529404323462066,-0.5086556503326815,-0.29972237674253915,0.12695700088881867,-0.7484261519338649,0.1922500508058103,-0.5555062427755898,-0.4411123515968277
-0.6832802875983325,0.41428296892679684,0.028247970900565245,0.15093202244180381,-0.264226094265483,-0.6790031057034914,-0.29977732790351597,-0.2688341636472275,-0.4563597533193994,0.26777787022275423
-0.8456767753400077,-0.49373310883866117,-0.3404668212268519,-0.36301721008095644,-0.6451253304463436,0.004688235250590839,-0.36104555291567947,0.14300541609589262,-0.7204713945312827,0.3742744658799874
-0.1599796014855311,-0.8112057777178562,-0.9443792323964524,0.2799543529861057,0.15030637744834502,-0.7261445058752418,-0.6888009336028199,-0.5814692280587507,-0.5350398557582672,-0.08602564314252636
-0.48481464142764674,-0.49466477131409,-0.2893456822221498,-0.48432792518438167,0.06357821112581186,-0.27252860706436727,-0.21608738700554322,-0.31902711016940144,-0.8554581585289538,-0.6164363445665171
-0.8887654265670119,-0.30370359806056185,-0.9955824614537863,-0.3669711727138245,-0.29263475812994166,-0.8379607436190171,-0.6973430004099492,-0.928312809806364,-0.22272630465509177,-0.7215460053937643
-0.2895820727746352,-0.8542083565490617,-0.6038600085514899,-0.912520587474948,-0.5844176045193059,-0.4875946355401236,-0.9960104305758251,-0.6001394449037483,-0.9047245366522797,-0.5444977574048002
